sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-27T19:14:54+02:00,100,100,35,100,0,0,-69.3,3.75,762, 300, 407, 873, 943, 911, 932
2017-07-27T19:14:55+02:00,100,100,35,100,0,1,-69.305,3.75,809, 328, 391, 895, 943, 919, 927
2017-07-27T19:14:56+02:00,100,100,35,100,0,2,-69.3,3.75,833, 324, 376, 890, 949, 929, 935
2017-07-27T19:14:58+02:00,100,100,35,100,0,3,-69.3,3.75,863, 321, 365, 878, 935, 908, 927
2017-07-27T19:14:59+02:00,100,100,35,100,0,4,-69.3,3.75,896, 338, 346, 887, 944, 916, 927
2017-07-27T19:15:00+02:00,100,100,35,100,0,5,-69.3,3.75,904, 346, 316, 894, 954, 913, 925
2017-07-27T19:15:01+02:00,100,100,35,100,0,6,-69.3,3.75,935, 356, 329, 853, 956, 915, 923
2017-07-27T19:15:03+02:00,100,100,35,100,0,7,-69.3,3.75,935, 362, 315, 842, 954, 918, 919
2017-07-27T19:15:04+02:00,100,100,35,100,0,8,-69.3,3.75,934, 383, 309, 795, 943, 903, 919
2017-07-27T19:15:05+02:00,100,100,35,100,0,9,-69.3,3.75,932, 403, 302, 767, 939, 914, 930
2017-07-27T19:15:06+02:00,100,100,35,100,0,10,-69.3,3.75,931, 413, 294, 737, 938, 909, 921
2017-07-27T19:15:08+02:00,100,100,35,100,0,11,-69.3,3.75,951, 431, 276, 700, 945, 925, 923
2017-07-27T19:15:09+02:00,100,100,35,100,0,12,-69.3,3.75,949, 454, 267, 674, 941, 913, 935
2017-07-27T19:15:10+02:00,100,100,35,100,0,13,-69.3,3.75,952, 482, 267, 672, 937, 917, 922
2017-07-27T19:15:12+02:00,100,100,35,100,0,14,-69.3,3.75,956, 496, 254, 601, 945, 926, 946
2017-07-27T19:15:13+02:00,100,100,35,100,0,15,-69.3,3.75,960, 500, 258, 579, 963, 917, 931
2017-07-27T19:15:14+02:00,100,100,35,100,0,16,-69.3,3.75,955, 536, 255, 524, 938, 914, 936
2017-07-27T19:15:15+02:00,100,100,35,100,0,17,-69.3,3.75,965, 557, 262, 502, 956, 908, 931
2017-07-27T19:15:17+02:00,100,100,35,100,0,18,-69.3,3.75,977, 573, 259, 475, 947, 921, 938
2017-07-27T19:15:18+02:00,100,100,35,100,0,19,-69.3,3.75,954, 598, 268, 450, 927, 910, 927
2017-07-27T19:15:19+02:00,100,100,35,100,0,20,-69.3,3.75,947, 611, 265, 432, 949, 919, 940
2017-07-27T19:15:20+02:00,100,100,35,100,0,21,-69.3,3.75,959, 639, 267, 420, 948, 915, 938
2017-07-27T19:15:22+02:00,100,100,35,100,0,22,-69.3,3.75,951, 656, 267, 398, 945, 914, 940
2017-07-27T19:15:23+02:00,100,100,35,100,0,23,-69.3,3.75,956, 692, 267, 394, 960, 919, 930
2017-07-27T19:15:24+02:00,100,100,35,100,0,24,-69.3,3.75,936, 700, 266, 373, 948, 907, 924
2017-07-27T19:15:26+02:00,100,100,35,100,0,25,-69.3,3.75,958, 769, 264, 363, 948, 918, 923
2017-07-27T19:15:27+02:00,100,100,35,100,0,26,-69.3,3.75,946, 791, 266, 342, 956, 916, 931
