sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-28T22:26:55+02:00,100,100,95,85,0,0,-43.102,3.75,879, 262, 541, 941, 936, 951, 977
2017-07-28T22:26:57+02:00,100,100,95,85,0,1,-43.097,3.75,892, 268, 474, 950, 940, 953, 972
2017-07-28T22:26:58+02:00,100,100,95,85,0,2,-43.102,3.75,891, 274, 409, 941, 954, 951, 983
2017-07-28T22:27:00+02:00,100,100,95,85,0,3,-43.097,3.75,904, 295, 388, 932, 949, 974, 987
2017-07-28T22:27:01+02:00,100,100,95,85,0,4,-43.102,3.75,913, 291, 351, 939, 938, 958, 977
2017-07-28T22:27:03+02:00,100,100,95,85,0,5,-43.102,3.75,902, 299, 309, 926, 965, 948, 977
2017-07-28T22:27:04+02:00,100,100,95,85,0,6,-43.097,3.75,904, 303, 293, 937, 957, 958, 987
2017-07-28T22:27:06+02:00,100,100,95,85,0,7,-43.102,3.75,924, 320, 273, 938, 954, 958, 995
2017-07-28T22:27:07+02:00,100,100,95,85,0,8,-43.097,3.75,928, 340, 262, 934, 939, 957, 976
2017-07-28T22:27:08+02:00,100,100,95,85,0,9,-43.102,3.75,913, 354, 243, 933, 960, 955, 986
2017-07-28T22:27:10+02:00,100,100,95,85,0,10,-43.102,3.75,936, 382, 237, 924, 958, 952, 981
2017-07-28T22:27:11+02:00,100,100,95,85,0,11,-43.097,3.75,937, 411, 225, 932, 941, 947, 980
2017-07-28T22:27:13+02:00,100,100,95,85,0,12,-43.102,3.75,913, 431, 213, 914, 967, 951, 987
2017-07-28T22:27:14+02:00,100,100,95,85,0,13,-43.097,3.75,919, 455, 201, 919, 953, 955, 988
2017-07-28T22:27:16+02:00,100,100,95,85,0,14,-43.102,3.75,928, 463, 188, 901, 941, 959, 974
2017-07-28T22:27:17+02:00,100,100,95,85,0,15,-43.102,3.75,920, 503, 182, 908, 953, 957, 991
2017-07-28T22:27:19+02:00,100,100,95,85,0,16,-43.097,3.75,924, 566, 177, 900, 946, 950, 979
2017-07-28T22:27:20+02:00,100,100,95,85,0,17,-43.102,3.75,914, 641, 170, 865, 958, 958, 984
2017-07-28T22:27:22+02:00,100,100,95,85,0,18,-43.097,3.75,922, 713, 179, 807, 959, 964, 978
2017-07-28T22:27:23+02:00,100,100,95,85,0,19,-43.102,3.75,923, 790, 181, 753, 944, 953, 978
2017-07-28T22:27:25+02:00,100,100,95,85,0,20,-43.102,3.75,918, 809, 188, 711, 948, 949, 984
2017-07-28T22:27:26+02:00,100,100,95,85,0,21,-43.097,3.75,920, 840, 198, 674, 957, 959, 985
2017-07-28T22:27:28+02:00,100,100,95,85,0,22,-43.102,3.75,929, 873, 208, 638, 933, 951, 982
2017-07-28T22:27:29+02:00,100,100,95,85,0,23,-43.097,3.75,926, 904, 222, 608, 940, 955, 977
2017-07-28T22:27:31+02:00,100,100,95,85,0,24,-43.102,3.75,915, 894, 226, 552, 948, 958, 984
2017-07-28T22:27:32+02:00,100,100,95,85,0,25,-43.102,3.75,918, 928, 243, 528, 960, 963, 986
2017-07-28T22:27:34+02:00,100,100,95,85,0,26,-43.097,3.75,927, 942, 257, 499, 965, 953, 983
2017-07-28T22:27:35+02:00,100,100,95,85,0,27,-43.102,3.75,917, 943, 271, 480, 963, 957, 986
2017-07-28T22:27:36+02:00,100,100,95,85,0,28,-43.097,3.75,919, 939, 292, 451, 954, 948, 974
2017-07-28T22:27:38+02:00,100,100,95,85,0,29,-43.102,3.75,919, 936, 304, 425, 952, 952, 979
2017-07-28T22:27:39+02:00,100,100,95,85,0,30,-43.102,3.75,920, 957, 323, 408, 942, 960, 989
2017-07-28T22:27:41+02:00,100,100,95,85,0,31,-43.097,3.75,919, 956, 338, 394, 949, 963, 977
2017-07-28T22:27:42+02:00,100,100,95,85,0,32,-43.102,3.75,922, 951, 353, 363, 949, 957, 979
2017-07-28T22:27:44+02:00,100,100,95,85,0,33,-43.097,3.75,908, 945, 371, 340, 942, 946, 972
2017-07-28T22:27:45+02:00,100,100,95,85,0,34,-43.102,3.75,916, 952, 384, 315, 938, 960, 995
2017-07-28T22:27:47+02:00,100,100,95,85,0,35,-43.102,3.75,930, 961, 398, 302, 952, 963, 982
2017-07-28T22:27:48+02:00,100,100,95,85,0,36,-43.097,3.75,930, 940, 411, 281, 930, 958, 970
2017-07-28T22:27:50+02:00,100,100,95,85,0,37,-43.102,3.75,911, 947, 435, 274, 917, 957, 978
2017-07-28T22:27:51+02:00,100,100,95,85,0,38,-43.097,3.75,917, 953, 454, 264, 914, 969, 994
2017-07-28T22:27:53+02:00,100,100,95,85,0,39,-43.102,3.75,910, 949, 477, 250, 860, 957, 983
2017-07-28T22:27:54+02:00,100,100,95,85,0,40,-43.102,3.75,920, 940, 496, 235, 838, 965, 986
2017-07-28T22:27:56+02:00,100,100,95,85,0,41,-43.097,3.75,916, 944, 555, 231, 823, 958, 971
2017-07-28T22:27:57+02:00,100,100,95,85,0,42,-43.102,3.75,912, 925, 603, 227, 782, 950, 977
2017-07-28T22:27:59+02:00,100,100,95,85,0,43,-43.097,3.75,914, 946, 662, 231, 738, 955, 980
2017-07-28T22:28:00+02:00,100,100,95,85,0,44,-43.102,3.75,909, 954, 710, 230, 700, 956, 980
2017-07-28T22:28:02+02:00,100,100,95,85,0,45,-43.102,3.75,912, 939, 729, 230, 662, 962, 979
2017-07-28T22:28:03+02:00,100,100,95,85,0,46,-43.097,3.75,911, 936, 751, 240, 599, 949, 974
2017-07-28T22:28:05+02:00,100,100,95,85,0,47,-43.102,3.75,910, 936, 780, 245, 572, 957, 982
2017-07-28T22:28:06+02:00,100,100,95,85,0,48,-43.097,3.75,913, 926, 820, 252, 525, 946, 974
2017-07-28T22:28:08+02:00,100,100,95,85,0,49,-43.102,3.75,913, 925, 838, 253, 494, 953, 985
2017-07-28T22:28:09+02:00,100,100,95,85,0,50,-43.102,3.75,916, 924, 846, 264, 457, 960, 981
2017-07-28T22:28:11+02:00,100,100,95,85,0,51,-43.097,3.75,912, 932, 864, 275, 428, 946, 981
2017-07-28T22:28:12+02:00,100,100,95,85,0,52,-43.102,3.75,914, 928, 881, 288, 397, 945, 972
2017-07-28T22:28:13+02:00,100,100,95,85,0,53,-43.097,3.75,906, 947, 901, 304, 377, 955, 968
2017-07-28T22:28:15+02:00,100,100,95,85,0,54,-43.102,3.75,914, 928, 901, 316, 356, 947, 978
2017-07-28T22:28:16+02:00,100,100,95,85,0,55,-43.102,3.75,913, 954, 922, 309, 337, 946, 986
