sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-28T02:59:53+02:00,100,100,55,55,0,0,-72.1,2.5,858, 156, 483, 879, 916, 903, 939
2017-07-28T02:59:55+02:00,100,100,55,55,0,1,-72.1,2.5,860, 167, 453, 874, 910, 910, 949
2017-07-28T02:59:56+02:00,100,100,55,55,0,2,-72.1,2.5,866, 164, 405, 892, 920, 909, 947
2017-07-28T02:59:58+02:00,100,100,55,55,0,3,-72.1,2.5,887, 184, 358, 890, 910, 906, 939
2017-07-28T02:59:59+02:00,100,100,55,55,0,4,-72.1,2.5,899, 201, 310, 871, 908, 906, 947
2017-07-28T03:00:01+02:00,100,100,55,55,0,5,-72.1,2.5,904, 215, 270, 897, 927, 907, 958
2017-07-28T03:00:02+02:00,100,100,55,55,0,6,-72.1,2.5,887, 232, 245, 886, 917, 915, 946
2017-07-28T03:00:03+02:00,100,100,55,55,0,7,-72.1,2.5,896, 264, 226, 882, 910, 901, 951
2017-07-28T03:00:05+02:00,100,100,55,55,0,8,-72.1,2.5,886, 290, 226, 871, 914, 907, 953
2017-07-28T03:00:06+02:00,100,100,55,55,0,9,-72.1,2.5,909, 326, 226, 889, 914, 909, 946
2017-07-28T03:00:08+02:00,100,100,55,55,0,10,-72.1,2.5,908, 361, 223, 881, 916, 898, 939
2017-07-28T03:00:09+02:00,100,100,55,55,0,11,-72.1,2.5,901, 395, 232, 884, 909, 894, 939
2017-07-28T03:00:11+02:00,100,100,55,55,0,12,-72.1,2.5,905, 430, 216, 897, 927, 897, 949
2017-07-28T03:00:12+02:00,100,100,55,55,0,13,-72.1,2.5,917, 468, 208, 880, 906, 907, 940
2017-07-28T03:00:14+02:00,100,100,55,55,0,14,-72.1,2.5,903, 515, 199, 881, 926, 913, 947
2017-07-28T03:00:15+02:00,100,100,55,55,0,15,-72.1,2.5,909, 549, 197, 871, 908, 902, 946
2017-07-28T03:00:16+02:00,100,100,55,55,0,16,-72.1,2.5,898, 600, 201, 869, 903, 902, 940
2017-07-28T03:00:18+02:00,100,100,55,55,0,17,-72.1,2.5,905, 642, 200, 870, 906, 898, 941
2017-07-28T03:00:19+02:00,100,100,55,55,0,18,-72.1,2.5,918, 683, 197, 879, 920, 906, 932
2017-07-28T03:00:21+02:00,100,100,55,55,0,19,-72.1,2.5,915, 704, 189, 879, 899, 917, 940
2017-07-28T03:00:22+02:00,100,100,55,55,0,20,-72.1,2.5,909, 733, 188, 837, 916, 910, 953
2017-07-28T03:00:24+02:00,100,100,55,55,0,21,-72.1,2.5,899, 779, 186, 808, 913, 913, 953
2017-07-28T03:00:25+02:00,100,100,55,55,0,22,-72.1,2.5,904, 802, 193, 776, 911, 919, 949
2017-07-28T03:00:27+02:00,100,100,55,55,0,23,-72.1,2.5,914, 819, 213, 746, 911, 921, 950
2017-07-28T03:00:28+02:00,100,100,55,55,0,24,-72.1,2.5,913, 825, 235, 721, 909, 913, 956
2017-07-28T03:00:29+02:00,100,100,55,55,0,25,-72.1,2.5,930, 892, 248, 691, 910, 901, 944
2017-07-28T03:00:31+02:00,100,100,55,55,0,26,-72.1,2.5,939, 914, 257, 651, 942, 912, 940
2017-07-28T03:00:32+02:00,100,100,55,55,0,27,-72.1,2.5,914, 917, 268, 604, 917, 923, 951
2017-07-28T03:00:34+02:00,100,100,55,55,0,28,-72.1,2.5,924, 930, 281, 540, 917, 917, 941
2017-07-28T03:00:35+02:00,100,100,55,55,0,29,-72.1,2.5,934, 937, 290, 480, 919, 909, 942
2017-07-28T03:00:37+02:00,100,100,55,55,0,30,-72.1,2.5,924, 945, 315, 437, 926, 921, 938
2017-07-28T03:00:38+02:00,100,100,55,55,0,31,-72.1,2.5,918, 952, 343, 379, 928, 924, 947
2017-07-28T03:00:40+02:00,100,100,55,55,0,32,-72.1,2.5,934, 974, 374, 367, 947, 915, 938
2017-07-28T03:00:41+02:00,100,100,55,55,0,33,-72.1,2.5,920, 950, 406, 357, 909, 918, 971
2017-07-28T03:00:42+02:00,100,100,55,55,0,34,-72.1,2.5,924, 963, 444, 368, 934, 916, 957
2017-07-28T03:00:44+02:00,100,100,55,55,0,35,-72.1,2.5,924, 961, 474, 345, 910, 922, 949
2017-07-28T03:00:45+02:00,100,100,55,55,0,36,-72.1,2.5,926, 949, 505, 363, 917, 928, 948
2017-07-28T03:00:47+02:00,100,100,55,55,0,37,-72.1,2.5,927, 951, 551, 347, 914, 922, 954
2017-07-28T03:00:48+02:00,100,100,55,55,0,38,-72.1,2.5,922, 942, 591, 342, 922, 920, 939
2017-07-28T03:00:50+02:00,100,100,55,55,0,39,-72.1,2.5,914, 953, 637, 339, 914, 928, 951
2017-07-28T03:00:51+02:00,100,100,55,55,0,40,-72.1,2.5,925, 946, 662, 325, 901, 910, 944
2017-07-28T03:00:53+02:00,100,100,55,55,0,41,-72.1,2.5,939, 948, 707, 307, 906, 922, 936
2017-07-28T03:00:54+02:00,100,100,55,55,0,42,-72.1,2.5,927, 930, 735, 295, 892, 910, 945
2017-07-28T03:00:55+02:00,100,100,55,55,0,43,-72.1,2.5,911, 941, 754, 286, 894, 921, 957
2017-07-28T03:00:57+02:00,100,100,55,55,0,44,-72.1,2.5,919, 930, 754, 282, 877, 931, 949
2017-07-28T03:00:58+02:00,100,100,55,55,0,45,-72.1,2.5,941, 957, 775, 287, 843, 921, 955
2017-07-28T03:01:00+02:00,100,100,55,55,0,46,-72.1,2.5,925, 942, 811, 283, 821, 910, 948
2017-07-28T03:01:01+02:00,100,100,55,55,0,47,-72.1,2.5,926, 956, 829, 299, 819, 931, 941
2017-07-28T03:01:03+02:00,100,100,55,55,0,48,-72.1,2.5,939, 941, 840, 305, 786, 909, 947
2017-07-28T03:01:04+02:00,100,100,55,55,0,49,-72.1,2.5,936, 963, 845, 320, 771, 926, 969
2017-07-28T03:01:06+02:00,100,100,55,55,0,50,-72.1,2.5,928, 965, 864, 340, 763, 921, 951
2017-07-28T03:01:07+02:00,100,100,55,55,0,51,-72.1,2.5,926, 960, 857, 329, 678, 915, 949
2017-07-28T03:01:08+02:00,100,100,55,55,0,52,-72.1,2.5,929, 979, 868, 321, 630, 918, 944
2017-07-28T03:01:10+02:00,100,100,55,55,0,53,-72.1,2.5,933, 968, 870, 315, 511, 924, 967
2017-07-28T03:01:11+02:00,100,100,55,55,0,54,-72.1,2.5,930, 952, 874, 334, 431, 922, 953
2017-07-28T03:01:13+02:00,100,100,55,55,0,55,-72.1,2.5,907, 970, 870, 346, 374, 922, 953
2017-07-28T03:01:14+02:00,100,100,55,55,0,56,-72.1,2.5,936, 967, 853, 388, 348, 922, 944
