sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-29T01:04:35+02:00,100,100,75,85,0,0,-46.802,2.5,950, 388, 512, 914, 956, 936, 941
2017-07-29T01:04:37+02:00,100,100,75,85,0,1,-46.802,2.5,960, 402, 491, 904, 947, 917, 937
2017-07-29T01:04:38+02:00,100,100,75,85,0,2,-46.796,2.5,964, 439, 449, 903, 945, 918, 936
2017-07-29T01:04:40+02:00,100,100,75,85,0,3,-46.802,2.5,959, 437, 398, 908, 949, 922, 936
2017-07-29T01:04:41+02:00,100,100,75,85,0,4,-46.802,2.5,968, 481, 384, 896, 949, 921, 938
2017-07-29T01:04:42+02:00,100,100,75,85,0,5,-46.796,2.5,970, 517, 379, 898, 946, 917, 945
2017-07-29T01:04:44+02:00,100,100,75,85,0,6,-46.802,2.5,955, 558, 366, 913, 946, 919, 929
2017-07-29T01:04:45+02:00,100,100,75,85,0,7,-46.802,2.5,972, 607, 351, 905, 955, 928, 939
2017-07-29T01:04:47+02:00,100,100,75,85,0,8,-46.796,2.5,965, 633, 345, 892, 945, 945, 939
2017-07-29T01:04:48+02:00,100,100,75,85,0,9,-46.802,2.5,962, 713, 333, 910, 951, 941, 950
2017-07-29T01:04:49+02:00,100,100,75,85,0,10,-46.802,2.5,977, 751, 313, 891, 952, 948, 936
2017-07-29T01:04:51+02:00,100,100,75,85,0,11,-46.796,2.5,970, 792, 319, 893, 959, 939, 940
2017-07-29T01:04:52+02:00,100,100,75,85,0,12,-46.802,2.5,963, 818, 301, 894, 951, 933, 934
2017-07-29T01:04:54+02:00,100,100,75,85,0,13,-46.802,2.5,979, 856, 295, 895, 946, 918, 939
2017-07-29T01:04:55+02:00,100,100,75,85,0,14,-46.796,2.5,969, 880, 278, 877, 936, 927, 937
2017-07-29T01:04:56+02:00,100,100,75,85,0,15,-46.802,2.5,975, 889, 262, 849, 964, 937, 950
2017-07-29T01:04:58+02:00,100,100,75,85,0,16,-46.802,2.5,969, 886, 253, 776, 942, 937, 946
2017-07-29T01:04:59+02:00,100,100,75,85,0,17,-46.796,2.5,973, 909, 248, 728, 939, 934, 938
2017-07-29T01:05:01+02:00,100,100,75,85,0,18,-46.802,2.5,971, 916, 258, 634, 958, 951, 936
2017-07-29T01:05:02+02:00,100,100,75,85,0,19,-46.802,2.5,969, 921, 256, 563, 953, 932, 946
2017-07-29T01:05:04+02:00,100,100,75,85,0,20,-46.796,2.5,966, 936, 265, 512, 948, 918, 940
2017-07-29T01:05:05+02:00,100,100,75,85,0,21,-46.802,2.5,973, 939, 270, 463, 942, 919, 936
2017-07-29T01:05:06+02:00,100,100,75,85,0,22,-46.802,2.5,963, 933, 280, 407, 946, 929, 931
2017-07-29T01:05:08+02:00,100,100,75,85,0,23,-46.796,2.5,972, 924, 287, 386, 934, 928, 945
2017-07-29T01:05:09+02:00,100,100,75,85,0,24,-46.802,2.5,973, 942, 292, 362, 950, 937, 945
2017-07-29T01:05:11+02:00,100,100,75,85,0,25,-46.802,2.5,973, 945, 307, 342, 937, 933, 933
2017-07-29T01:05:12+02:00,100,100,75,85,0,26,-46.796,2.5,958, 931, 309, 326, 928, 920, 940
2017-07-29T01:05:13+02:00,100,100,75,85,0,27,-46.802,2.5,966, 948, 317, 322, 938, 959, 944
2017-07-29T01:05:15+02:00,100,100,75,85,0,28,-46.802,2.5,961, 937, 334, 308, 939, 946, 935
2017-07-29T01:05:16+02:00,100,100,75,85,0,29,-46.796,2.5,973, 961, 376, 292, 938, 932, 946
