sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-28T03:50:59+02:00,100,100,55,55,0,0,-69.3,3.75,365, 52, 238, 880, 913, 913, 936
2017-07-28T03:51:00+02:00,100,100,55,55,0,1,-69.305,3.75,433, 52, 205, 869, 926, 908, 949
2017-07-28T03:51:01+02:00,100,100,55,55,0,2,-69.3,3.75,504, 57, 176, 866, 915, 906, 944
2017-07-28T03:51:03+02:00,100,100,55,55,0,3,-69.3,3.75,592, 57, 160, 875, 915, 895, 934
2017-07-28T03:51:04+02:00,100,100,55,55,0,4,-69.3,3.75,672, 59, 144, 872, 927, 907, 941
2017-07-28T03:51:05+02:00,100,100,55,55,0,5,-69.3,3.75,725, 58, 131, 881, 928, 908, 939
2017-07-28T03:51:06+02:00,100,100,55,55,0,6,-69.3,3.75,792, 64, 119, 879, 920, 894, 930
2017-07-28T03:51:08+02:00,100,100,55,55,0,7,-69.3,3.75,826, 69, 110, 871, 931, 901, 933
2017-07-28T03:51:09+02:00,100,100,55,55,0,8,-69.3,3.75,826, 75, 109, 883, 954, 906, 960
2017-07-28T03:51:10+02:00,100,100,55,55,0,9,-69.3,3.75,855, 75, 98, 869, 937, 898, 942
2017-07-28T03:51:12+02:00,100,100,55,55,0,10,-69.3,3.75,854, 78, 90, 855, 926, 909, 948
2017-07-28T03:51:13+02:00,100,100,55,55,0,11,-69.3,3.75,864, 82, 88, 863, 934, 902, 965
2017-07-28T03:51:14+02:00,100,100,55,55,0,12,-69.3,3.75,877, 94, 85, 880, 941, 906, 955
2017-07-28T03:51:15+02:00,100,100,55,55,0,13,-69.3,3.75,886, 95, 78, 865, 927, 896, 939
2017-07-28T03:51:17+02:00,100,100,55,55,0,14,-69.3,3.75,896, 104, 76, 877, 938, 900, 947
2017-07-28T03:51:18+02:00,100,100,55,55,0,15,-69.3,3.75,920, 106, 72, 858, 919, 898, 943
2017-07-28T03:51:19+02:00,100,100,55,55,0,16,-69.3,3.75,925, 114, 72, 832, 917, 907, 943
2017-07-28T03:51:20+02:00,100,100,55,55,0,17,-69.3,3.75,927, 122, 66, 785, 915, 901, 936
2017-07-28T03:51:22+02:00,100,100,55,55,0,18,-69.3,3.75,910, 131, 67, 759, 906, 906, 946
2017-07-28T03:51:23+02:00,100,100,55,55,0,19,-69.3,3.75,931, 151, 67, 734, 911, 901, 940
2017-07-28T03:51:24+02:00,100,100,55,55,0,20,-69.3,3.75,923, 171, 66, 703, 945, 909, 948
2017-07-28T03:51:26+02:00,100,100,55,55,0,21,-69.3,3.75,917, 189, 64, 655, 928, 915, 944
2017-07-28T03:51:27+02:00,100,100,55,55,0,22,-69.3,3.75,913, 218, 66, 606, 920, 899, 955
2017-07-28T03:51:28+02:00,100,100,55,55,0,23,-69.3,3.75,938, 248, 62, 519, 916, 902, 947
2017-07-28T03:51:29+02:00,100,100,55,55,0,24,-69.3,3.75,915, 300, 64, 481, 926, 905, 937
2017-07-28T03:51:31+02:00,100,100,55,55,0,25,-69.3,3.75,921, 351, 66, 418, 918, 895, 951
2017-07-28T03:51:32+02:00,100,100,55,55,0,26,-69.3,3.75,925, 417, 66, 357, 921, 916, 942
2017-07-28T03:51:33+02:00,100,100,55,55,0,27,-69.3,3.75,911, 465, 66, 314, 933, 909, 947
2017-07-28T03:51:35+02:00,100,100,55,55,0,28,-69.3,3.75,927, 509, 70, 284, 910, 904, 941
2017-07-28T03:51:36+02:00,100,100,55,55,0,29,-69.3,3.75,927, 604, 72, 270, 931, 915, 947
2017-07-28T03:51:37+02:00,100,100,55,55,0,30,-69.3,3.75,926, 703, 73, 238, 912, 905, 940
2017-07-28T03:51:38+02:00,100,100,55,55,0,31,-69.3,3.75,909, 785, 75, 230, 933, 906, 952
2017-07-28T03:51:40+02:00,100,100,55,55,0,32,-69.3,3.75,928, 840, 76, 209, 915, 904, 947
2017-07-28T03:51:41+02:00,100,100,55,55,0,33,-69.3,3.75,928, 863, 79, 195, 904, 895, 942
2017-07-28T03:51:42+02:00,100,100,55,55,0,34,-69.3,3.75,926, 871, 88, 178, 918, 896, 947
2017-07-28T03:51:44+02:00,100,100,55,55,0,35,-69.3,3.75,924, 886, 92, 174, 904, 927, 959
2017-07-28T03:51:45+02:00,100,100,55,55,0,36,-69.3,3.75,934, 902, 101, 158, 906, 905, 945
2017-07-28T03:51:46+02:00,100,100,55,55,0,37,-69.3,3.75,932, 927, 107, 146, 920, 901, 947
2017-07-28T03:51:47+02:00,100,100,55,55,0,38,-69.3,3.75,921, 907, 111, 140, 912, 912, 947
2017-07-28T03:51:49+02:00,100,100,55,55,0,39,-69.3,3.75,923, 931, 126, 136, 895, 916, 943
2017-07-28T03:51:50+02:00,100,100,55,55,0,40,-69.3,3.75,922, 946, 132, 128, 887, 898, 945
2017-07-28T03:51:51+02:00,100,100,55,55,0,41,-69.3,3.75,924, 935, 134, 122, 861, 921, 933
2017-07-28T03:51:53+02:00,100,100,55,55,0,42,-69.3,3.75,923, 949, 141, 113, 855, 909, 936
2017-07-28T03:51:54+02:00,100,100,55,55,0,43,-69.3,3.75,945, 960, 154, 115, 818, 915, 941
2017-07-28T03:51:55+02:00,100,100,55,55,0,44,-69.3,3.75,929, 949, 175, 116, 798, 918, 953
2017-07-28T03:51:56+02:00,100,100,55,55,0,45,-69.3,3.75,931, 974, 198, 114, 740, 911, 939
2017-07-28T03:51:58+02:00,100,100,55,55,0,46,-69.3,3.75,928, 953, 257, 109, 716, 923, 941
2017-07-28T03:51:59+02:00,100,100,55,55,0,47,-69.3,3.75,933, 957, 309, 110, 625, 918, 937
2017-07-28T03:52:00+02:00,100,100,55,55,0,48,-69.3,3.75,920, 959, 371, 107, 538, 919, 944
2017-07-28T03:52:01+02:00,100,100,55,55,0,49,-69.3,3.75,923, 951, 414, 105, 440, 939, 946
2017-07-28T03:52:03+02:00,100,100,55,55,0,50,-69.3,3.75,928, 952, 465, 99, 361, 922, 928
2017-07-28T03:52:04+02:00,100,100,55,55,0,51,-69.3,3.75,928, 969, 514, 103, 324, 927, 935
2017-07-28T03:52:05+02:00,100,100,55,55,0,52,-69.3,3.75,925, 959, 569, 104, 277, 932, 953
2017-07-28T03:52:07+02:00,100,100,55,55,0,53,-69.3,3.75,929, 961, 653, 106, 257, 913, 944
2017-07-28T03:52:08+02:00,100,100,55,55,0,54,-69.3,3.75,926, 977, 727, 108, 231, 925, 941
2017-07-28T03:52:09+02:00,100,100,55,55,0,55,-69.3,3.75,921, 950, 759, 108, 208, 931, 950
