sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-29T16:28:58+02:00,100,100,75,70,0,0,-43.002,3.75,377, 97, 96, 914, 950, 911, 978
2017-07-29T16:29:00+02:00,100,100,75,70,0,1,-42.996,3.75,416, 95, 94, 928, 958, 916, 984
2017-07-29T16:29:02+02:00,100,100,75,70,0,2,-43.002,3.75,463, 93, 93, 920, 959, 915, 963
2017-07-29T16:29:03+02:00,100,100,75,70,0,3,-43.002,3.75,509, 93, 93, 932, 959, 916, 968
2017-07-29T16:29:05+02:00,100,100,75,70,0,4,-42.996,3.75,557, 96, 94, 924, 953, 919, 973
2017-07-29T16:29:07+02:00,100,100,75,70,0,5,-43.002,3.75,614, 94, 94, 912, 945, 917, 965
2017-07-29T16:29:08+02:00,100,100,75,70,0,6,-43.002,3.75,652, 94, 94, 923, 946, 911, 965
2017-07-29T16:29:10+02:00,100,100,75,70,0,7,-42.996,3.75,701, 93, 93, 925, 947, 916, 967
2017-07-29T16:29:12+02:00,100,100,75,70,0,8,-43.002,3.75,742, 96, 94, 932, 962, 916, 966
2017-07-29T16:29:13+02:00,100,100,75,70,0,9,-43.002,3.75,826, 93, 92, 922, 945, 913, 963
2017-07-29T16:29:15+02:00,100,100,75,70,0,10,-42.996,3.75,876, 92, 93, 943, 946, 906, 968
2017-07-29T16:29:17+02:00,100,100,75,70,0,11,-43.002,3.75,910, 95, 96, 937, 951, 922, 972
2017-07-29T16:29:19+02:00,100,100,75,70,0,12,-43.002,3.75,905, 95, 96, 944, 963, 929, 970
2017-07-29T16:29:20+02:00,100,100,75,70,0,13,-42.996,3.75,907, 98, 98, 935, 957, 921, 968
2017-07-29T16:29:22+02:00,100,100,75,70,0,14,-43.002,3.75,924, 100, 98, 938, 930, 917, 968
2017-07-29T16:29:24+02:00,100,100,75,70,0,15,-43.002,3.75,913, 97, 97, 931, 950, 911, 965
2017-07-29T16:29:25+02:00,100,100,75,70,0,16,-42.996,3.75,903, 98, 100, 942, 961, 913, 978
2017-07-29T16:29:27+02:00,100,100,75,70,0,17,-43.002,3.75,919, 99, 99, 868, 939, 909, 969
2017-07-29T16:29:29+02:00,100,100,75,70,0,18,-43.002,3.75,907, 100, 101, 790, 946, 916, 971
2017-07-29T16:29:30+02:00,100,100,75,70,0,19,-42.996,3.75,902, 104, 102, 733, 942, 916, 967
2017-07-29T16:29:32+02:00,100,100,75,70,0,20,-43.002,3.75,905, 103, 104, 643, 936, 911, 963
2017-07-29T16:29:34+02:00,100,100,75,70,0,21,-43.002,3.75,898, 104, 106, 580, 942, 908, 971
2017-07-29T16:29:35+02:00,100,100,75,70,0,22,-42.996,3.75,895, 106, 107, 500, 958, 930, 975
2017-07-29T16:29:37+02:00,100,100,75,70,0,23,-43.002,3.75,909, 111, 109, 463, 947, 906, 961
2017-07-29T16:29:39+02:00,100,100,75,70,0,24,-43.002,3.75,898, 353, 129, 408, 949, 920, 960
2017-07-29T16:29:40+02:00,100,100,75,70,0,25,-42.996,3.75,900, 387, 128, 357, 951, 921, 970
2017-07-29T16:29:42+02:00,100,100,75,70,0,26,-43.002,3.75,900, 413, 132, 323, 950, 915, 965
2017-07-29T16:29:44+02:00,100,100,75,70,0,27,-43.002,3.75,898, 458, 133, 301, 947, 919, 962
2017-07-29T16:29:46+02:00,100,100,75,70,0,28,-42.996,3.75,897, 510, 139, 270, 953, 920, 971
2017-07-29T16:29:47+02:00,100,100,75,70,0,29,-43.002,3.75,896, 552, 141, 243, 952, 909, 972
2017-07-29T16:29:49+02:00,100,100,75,70,0,30,-43.002,3.75,892, 617, 143, 220, 945, 917, 964
2017-07-29T16:29:51+02:00,100,100,75,70,0,31,-42.996,3.75,895, 647, 149, 202, 945, 919, 970
2017-07-29T16:29:52+02:00,100,100,75,70,0,32,-43.002,3.75,903, 708, 153, 200, 952, 911, 971
2017-07-29T16:29:54+02:00,100,100,75,70,0,33,-43.002,3.75,893, 758, 159, 182, 948, 915, 981
2017-07-29T16:29:56+02:00,100,100,75,70,0,34,-42.996,3.75,886, 842, 167, 177, 954, 924, 976
2017-07-29T16:29:57+02:00,100,100,75,70,0,35,-43.002,3.75,898, 910, 174, 161, 942, 916, 969
2017-07-29T16:29:59+02:00,100,100,75,70,0,36,-43.002,3.75,892, 911, 175, 160, 954, 909, 958
2017-07-29T16:30:01+02:00,100,100,75,70,0,37,-42.996,3.75,890, 905, 180, 150, 951, 923, 981
2017-07-29T16:30:02+02:00,100,100,75,70,0,38,-43.002,3.75,887, 909, 189, 143, 935, 923, 978
2017-07-29T16:30:04+02:00,100,100,75,70,0,39,-43.002,3.75,887, 912, 200, 138, 936, 927, 967
2017-07-29T16:30:06+02:00,100,100,75,70,0,40,-42.996,3.75,896, 925, 207, 133, 921, 921, 969
2017-07-29T16:30:08+02:00,100,100,75,70,0,41,-43.002,3.75,895, 910, 224, 126, 893, 921, 968
2017-07-29T16:30:09+02:00,100,100,75,70,0,42,-43.002,3.75,898, 927, 244, 125, 799, 926, 977
2017-07-29T16:30:11+02:00,100,100,75,70,0,43,-42.996,3.75,879, 904, 272, 121, 689, 914, 966
2017-07-29T16:30:13+02:00,100,100,75,70,0,44,-43.002,3.75,887, 918, 291, 118, 609, 932, 975
2017-07-29T16:30:14+02:00,100,100,75,70,0,45,-43.002,3.75,890, 928, 304, 116, 543, 917, 963
2017-07-29T16:30:16+02:00,100,100,75,70,0,46,-42.996,3.75,891, 920, 329, 116, 483, 921, 967
2017-07-29T16:30:18+02:00,100,100,75,70,0,47,-43.002,3.75,880, 910, 366, 117, 431, 926, 969
2017-07-29T16:30:20+02:00,100,100,75,70,0,48,-43.002,3.75,894, 931, 392, 120, 386, 923, 967
2017-07-29T16:30:21+02:00,100,100,75,70,0,49,-42.996,3.75,882, 924, 420, 120, 330, 925, 978
2017-07-29T16:30:23+02:00,100,100,75,70,0,50,-43.002,3.75,886, 930, 449, 121, 316, 930, 976
2017-07-29T16:30:25+02:00,100,100,75,70,0,51,-43.002,3.75,880, 918, 496, 125, 283, 913, 980
2017-07-29T16:30:26+02:00,100,100,75,70,0,52,-42.996,3.75,891, 929, 545, 124, 263, 906, 965
2017-07-29T16:30:28+02:00,100,100,75,70,0,53,-43.002,3.75,888, 919, 592, 125, 237, 923, 971
2017-07-29T16:30:30+02:00,100,100,75,70,0,54,-43.002,3.75,890, 922, 639, 132, 220, 925, 976
2017-07-29T16:30:31+02:00,100,100,75,70,0,55,-42.996,3.75,902, 927, 679, 131, 207, 928, 981
2017-07-29T16:30:33+02:00,100,100,75,70,0,56,-43.002,3.75,886, 922, 737, 136, 189, 930, 973
2017-07-29T16:30:35+02:00,100,100,75,70,0,57,-43.002,3.75,887, 920, 793, 135, 179, 923, 962
2017-07-29T16:30:36+02:00,100,100,75,70,0,58,-42.996,3.75,879, 914, 871, 135, 165, 911, 965
2017-07-29T16:30:38+02:00,100,100,75,70,0,59,-43.002,3.75,893, 925, 922, 145, 154, 911, 960
2017-07-29T16:30:40+02:00,100,100,75,70,0,60,-43.002,3.75,891, 924, 954, 151, 143, 916, 972
