sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-28T21:39:45+02:00,100,100,95,85,0,0,-46.802,2.5,930, 163, 262, 927, 940, 955, 971
2017-07-28T21:39:47+02:00,100,100,95,85,0,1,-46.802,2.5,912, 176, 220, 930, 933, 958, 974
2017-07-28T21:39:48+02:00,100,100,95,85,0,2,-46.796,2.5,924, 186, 186, 916, 941, 961, 981
2017-07-28T21:39:49+02:00,100,100,95,85,0,3,-46.802,2.5,917, 196, 152, 924, 926, 963, 984
2017-07-28T21:39:51+02:00,100,100,95,85,0,4,-46.802,2.5,911, 211, 131, 910, 939, 952, 973
2017-07-28T21:39:52+02:00,100,100,95,85,0,5,-46.796,2.5,921, 245, 119, 940, 945, 960, 988
2017-07-28T21:39:54+02:00,100,100,95,85,0,6,-46.802,2.5,921, 272, 115, 905, 935, 958, 981
2017-07-28T21:39:55+02:00,100,100,95,85,0,7,-46.802,2.5,919, 301, 113, 914, 938, 957, 982
2017-07-28T21:39:56+02:00,100,100,95,85,0,8,-46.796,2.5,916, 323, 109, 930, 952, 962, 978
2017-07-28T21:39:58+02:00,100,100,95,85,0,9,-46.802,2.5,913, 351, 111, 912, 945, 960, 977
2017-07-28T21:39:59+02:00,100,100,95,85,0,10,-46.802,2.5,908, 407, 107, 918, 934, 957, 995
2017-07-28T21:40:01+02:00,100,100,95,85,0,11,-46.796,2.5,901, 433, 112, 926, 944, 964, 987
2017-07-28T21:40:02+02:00,100,100,95,85,0,12,-46.802,2.5,909, 443, 114, 922, 932, 965, 982
2017-07-28T21:40:03+02:00,100,100,95,85,0,13,-46.802,2.5,919, 524, 118, 931, 946, 955, 976
2017-07-28T21:40:05+02:00,100,100,95,85,0,14,-46.796,2.5,913, 600, 120, 933, 945, 953, 989
2017-07-28T21:40:06+02:00,100,100,95,85,0,15,-46.802,2.5,904, 619, 126, 899, 942, 955, 989
