sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-27T06:19:11+02:00,100,100,75,100,0,0,-68.898,3.75,197, 63, 418, 804, 870, 871, 948
2017-07-27T06:19:12+02:00,100,100,75,100,0,1,-68.898,3.75,210, 60, 397, 828, 877, 884, 943
2017-07-27T06:19:14+02:00,100,100,75,100,0,2,-68.898,3.75,219, 58, 331, 797, 878, 867, 947
2017-07-27T06:19:15+02:00,100,100,75,100,0,3,-68.898,3.75,240, 60, 293, 798, 867, 862, 963
2017-07-27T06:19:16+02:00,100,100,75,100,0,4,-68.898,3.75,256, 60, 253, 810, 874, 862, 941
2017-07-27T06:19:18+02:00,100,100,75,100,0,5,-68.898,3.75,295, 61, 220, 803, 869, 871, 942
2017-07-27T06:19:19+02:00,100,100,75,100,0,6,-68.898,3.75,323, 63, 188, 814, 869, 869, 947
2017-07-27T06:19:21+02:00,100,100,75,100,0,7,-68.898,3.75,357, 63, 166, 803, 871, 872, 948
2017-07-27T06:19:22+02:00,100,100,75,100,0,8,-68.898,3.75,386, 64, 148, 808, 863, 873, 946
2017-07-27T06:19:24+02:00,100,100,75,100,0,9,-68.898,3.75,430, 65, 135, 793, 855, 863, 951
2017-07-27T06:19:25+02:00,100,100,75,100,0,10,-68.898,3.75,463, 67, 122, 813, 879, 868, 949
2017-07-27T06:19:26+02:00,100,100,75,100,0,11,-68.898,3.75,523, 71, 113, 826, 891, 866, 948
2017-07-27T06:19:28+02:00,100,100,75,100,0,12,-68.898,3.75,583, 70, 104, 796, 877, 868, 964
2017-07-27T06:19:29+02:00,100,100,75,100,0,13,-68.898,3.75,649, 73, 100, 825, 894, 868, 960
2017-07-27T06:19:31+02:00,100,100,75,100,0,14,-68.898,3.75,735, 79, 96, 811, 887, 858, 947
2017-07-27T06:19:32+02:00,100,100,75,100,0,15,-68.898,3.75,757, 82, 89, 820, 890, 858, 945
2017-07-27T06:19:34+02:00,100,100,75,100,0,16,-68.898,3.75,806, 88, 85, 825, 888, 859, 948
2017-07-27T06:19:35+02:00,100,100,75,100,0,17,-68.898,3.75,855, 89, 78, 793, 872, 868, 944
2017-07-27T06:19:36+02:00,100,100,75,100,0,18,-68.898,3.75,895, 97, 76, 783, 888, 866, 942
