sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-29T02:05:02+02:00,100,100,75,85,0,0,-43.002,3.75,602, 236, 450, 861, 935, 932, 943
2017-07-29T02:05:04+02:00,100,100,75,85,0,1,-42.996,3.75,658, 244, 419, 863, 930, 938, 932
2017-07-29T02:05:05+02:00,100,100,75,85,0,2,-43.002,3.75,726, 243, 399, 868, 945, 941, 933
2017-07-29T02:05:07+02:00,100,100,75,85,0,3,-43.002,3.75,811, 263, 375, 867, 930, 935, 940
2017-07-29T02:05:09+02:00,100,100,75,85,0,4,-42.996,3.75,876, 273, 352, 880, 947, 934, 930
2017-07-29T02:05:10+02:00,100,100,75,85,0,5,-43.002,3.75,935, 289, 346, 881, 940, 949, 937
2017-07-29T02:05:12+02:00,100,100,75,85,0,6,-43.002,3.75,946, 293, 314, 871, 930, 931, 942
2017-07-29T02:05:14+02:00,100,100,75,85,0,7,-42.996,3.75,948, 311, 301, 869, 930, 931, 949
2017-07-29T02:05:15+02:00,100,100,75,85,0,8,-43.002,3.75,954, 329, 277, 862, 952, 950, 936
2017-07-29T02:05:17+02:00,100,100,75,85,0,9,-43.002,3.75,947, 343, 260, 869, 947, 942, 937
2017-07-29T02:05:19+02:00,100,100,75,85,0,10,-42.996,3.75,950, 363, 247, 855, 951, 948, 933
2017-07-29T02:05:21+02:00,100,100,75,85,0,11,-43.002,3.75,960, 378, 225, 839, 947, 938, 937
2017-07-29T02:05:22+02:00,100,100,75,85,0,12,-43.002,3.75,962, 383, 214, 818, 952, 941, 928
2017-07-29T02:05:24+02:00,100,100,75,85,0,13,-42.996,3.75,962, 406, 213, 785, 952, 934, 925
2017-07-29T02:05:26+02:00,100,100,75,85,0,14,-43.002,3.75,950, 412, 199, 735, 939, 932, 939
2017-07-29T02:05:27+02:00,100,100,75,85,0,15,-43.002,3.75,967, 418, 197, 707, 931, 929, 931
2017-07-29T02:05:29+02:00,100,100,75,85,0,16,-42.996,3.75,971, 428, 191, 664, 940, 936, 939
2017-07-29T02:05:31+02:00,100,100,75,85,0,17,-43.002,3.75,971, 447, 185, 586, 952, 938, 928
2017-07-29T02:05:32+02:00,100,100,75,85,0,18,-43.002,3.75,971, 484, 180, 541, 941, 939, 935
2017-07-29T02:05:34+02:00,100,100,75,85,0,19,-42.996,3.75,969, 487, 182, 490, 941, 950, 954
2017-07-29T02:05:36+02:00,100,100,75,85,0,20,-43.002,3.75,955, 533, 178, 452, 945, 934, 946
2017-07-29T02:05:37+02:00,100,100,75,85,0,21,-43.002,3.75,960, 579, 176, 426, 941, 947, 943
2017-07-29T02:05:39+02:00,100,100,75,85,0,22,-42.996,3.75,965, 611, 173, 402, 953, 940, 935
2017-07-29T02:05:41+02:00,100,100,75,85,0,23,-43.002,3.75,969, 639, 170, 369, 945, 938, 938
2017-07-29T02:05:43+02:00,100,100,75,85,0,24,-43.002,3.75,970, 720, 176, 351, 943, 934, 938
2017-07-29T02:05:44+02:00,100,100,75,85,0,25,-42.996,3.75,975, 741, 179, 333, 952, 944, 927
2017-07-29T02:05:46+02:00,100,100,75,85,0,26,-43.002,3.75,964, 748, 179, 309, 939, 929, 930
2017-07-29T02:05:48+02:00,100,100,75,85,0,27,-43.002,3.75,962, 764, 188, 294, 946, 947, 946
2017-07-29T02:05:49+02:00,100,100,75,85,0,28,-42.996,3.75,974, 797, 192, 266, 940, 935, 937
2017-07-29T02:05:51+02:00,100,100,75,85,0,29,-43.002,3.75,963, 850, 189, 246, 942, 948, 934
2017-07-29T02:05:53+02:00,100,100,75,85,0,30,-43.002,3.75,966, 913, 203, 231, 926, 939, 933
2017-07-29T02:05:54+02:00,100,100,75,85,0,31,-42.996,3.75,968, 935, 221, 218, 932, 945, 938
2017-07-29T02:05:56+02:00,100,100,75,85,0,32,-43.002,3.75,967, 928, 227, 205, 941, 939, 943
2017-07-29T02:05:58+02:00,100,100,75,85,0,33,-43.002,3.75,952, 928, 243, 196, 949, 944, 944
2017-07-29T02:05:59+02:00,100,100,75,85,0,34,-42.996,3.75,964, 943, 258, 183, 931, 945, 943
2017-07-29T02:06:01+02:00,100,100,75,85,0,35,-43.002,3.75,951, 932, 267, 168, 888, 942, 934
2017-07-29T02:06:03+02:00,100,100,75,85,0,36,-43.002,3.75,959, 937, 276, 163, 803, 947, 945
2017-07-29T02:06:05+02:00,100,100,75,85,0,37,-42.996,3.75,959, 931, 294, 158, 730, 945, 948
2017-07-29T02:06:06+02:00,100,100,75,85,0,38,-43.002,3.75,964, 942, 302, 155, 653, 941, 939
2017-07-29T02:06:08+02:00,100,100,75,85,0,39,-43.002,3.75,952, 942, 323, 147, 551, 946, 938
2017-07-29T02:06:10+02:00,100,100,75,85,0,40,-42.996,3.75,959, 943, 347, 141, 519, 950, 948
2017-07-29T02:06:11+02:00,100,100,75,85,0,41,-43.002,3.75,957, 936, 364, 138, 479, 950, 941
2017-07-29T02:06:13+02:00,100,100,75,85,0,42,-43.002,3.75,963, 949, 386, 133, 454, 935, 935
2017-07-29T02:06:15+02:00,100,100,75,85,0,43,-42.996,3.75,962, 929, 436, 132, 429, 957, 944
2017-07-29T02:06:16+02:00,100,100,75,85,0,44,-43.002,3.75,966, 950, 455, 131, 416, 945, 941
2017-07-29T02:06:18+02:00,100,100,75,85,0,45,-43.002,3.75,957, 942, 483, 130, 389, 939, 944
