sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-28T15:12:18+02:00,100,100,35,55,0,0,-69.3,3.75,453, 110, 420, 888, 873, 891, 926
2017-07-28T15:12:19+02:00,100,100,35,55,0,1,-69.305,3.75,502, 111, 385, 914, 894, 896, 921
2017-07-28T15:12:20+02:00,100,100,35,55,0,2,-69.3,3.75,578, 117, 350, 895, 885, 898, 925
2017-07-28T15:12:22+02:00,100,100,35,55,0,3,-69.3,3.75,666, 117, 330, 893, 865, 886, 920
2017-07-28T15:12:23+02:00,100,100,35,55,0,4,-69.3,3.75,726, 121, 311, 897, 879, 884, 918
2017-07-28T15:12:24+02:00,100,100,35,55,0,5,-69.3,3.75,798, 118, 289, 916, 899, 891, 916
2017-07-28T15:12:26+02:00,100,100,35,55,0,6,-69.3,3.75,857, 128, 277, 910, 871, 875, 908
2017-07-28T15:12:27+02:00,100,100,35,55,0,7,-69.3,3.75,930, 137, 260, 895, 880, 888, 919
2017-07-28T15:12:28+02:00,100,100,35,55,0,8,-69.3,3.75,970, 142, 247, 896, 888, 885, 924
2017-07-28T15:12:29+02:00,100,100,35,55,0,9,-69.3,3.75,951, 143, 239, 901, 898, 896, 929
2017-07-28T15:12:31+02:00,100,100,35,55,0,10,-69.3,3.75,952, 150, 233, 904, 906, 891, 918
2017-07-28T15:12:32+02:00,100,100,35,55,0,11,-69.3,3.75,958, 148, 218, 927, 913, 891, 925
2017-07-28T15:12:33+02:00,100,100,35,55,0,12,-69.3,3.75,964, 154, 203, 894, 903, 888, 935
2017-07-28T15:12:34+02:00,100,100,35,55,0,13,-69.3,3.75,953, 150, 194, 879, 864, 885, 923
2017-07-28T15:12:36+02:00,100,100,35,55,0,14,-69.3,3.75,962, 154, 182, 895, 898, 889, 921
2017-07-28T15:12:37+02:00,100,100,35,55,0,15,-69.3,3.75,955, 170, 177, 937, 913, 896, 919
2017-07-28T15:12:38+02:00,100,100,35,55,0,16,-69.3,3.75,961, 171, 168, 914, 884, 884, 920
2017-07-28T15:12:40+02:00,100,100,35,55,0,17,-69.3,3.75,950, 190, 163, 901, 918, 890, 933
2017-07-28T15:12:41+02:00,100,100,35,55,0,18,-69.3,3.75,974, 215, 160, 834, 890, 881, 919
2017-07-28T15:12:42+02:00,100,100,35,55,0,19,-69.3,3.75,961, 238, 156, 796, 882, 881, 913
2017-07-28T15:12:43+02:00,100,100,35,55,0,20,-69.3,3.75,950, 275, 151, 750, 897, 888, 915
2017-07-28T15:12:45+02:00,100,100,35,55,0,21,-69.3,3.75,959, 311, 146, 706, 902, 879, 920
2017-07-28T15:12:46+02:00,100,100,35,55,0,22,-69.3,3.75,951, 353, 146, 656, 902, 896, 927
2017-07-28T15:12:47+02:00,100,100,35,55,0,23,-69.3,3.75,970, 390, 147, 595, 882, 879, 918
2017-07-28T15:12:49+02:00,100,100,35,55,0,24,-69.3,3.75,962, 437, 141, 556, 887, 900, 918
2017-07-28T15:12:50+02:00,100,100,35,55,0,25,-69.3,3.75,974, 492, 147, 501, 906, 896, 925
2017-07-28T15:12:51+02:00,100,100,35,55,0,26,-69.3,3.75,980, 545, 144, 472, 888, 895, 923
2017-07-28T15:12:52+02:00,100,100,35,55,0,27,-69.3,3.75,964, 643, 144, 421, 923, 896, 919
2017-07-28T15:12:54+02:00,100,100,35,55,0,28,-69.3,3.75,959, 710, 148, 360, 903, 878, 907
2017-07-28T15:12:55+02:00,100,100,35,55,0,29,-69.3,3.75,964, 798, 147, 313, 895, 883, 922
2017-07-28T15:12:56+02:00,100,100,35,55,0,30,-69.3,3.75,974, 832, 153, 300, 887, 881, 907
2017-07-28T15:12:58+02:00,100,100,35,55,0,31,-69.3,3.75,961, 887, 162, 280, 919, 897, 927
2017-07-28T15:12:59+02:00,100,100,35,55,0,32,-69.3,3.75,955, 878, 171, 256, 909, 903, 920
2017-07-28T15:13:00+02:00,100,100,35,55,0,33,-69.3,3.75,961, 893, 183, 236, 900, 898, 918
2017-07-28T15:13:01+02:00,100,100,35,55,0,34,-69.3,3.75,957, 900, 180, 226, 890, 884, 919
2017-07-28T15:13:03+02:00,100,100,35,55,0,35,-69.3,3.75,975, 900, 191, 200, 883, 894, 916
2017-07-28T15:13:04+02:00,100,100,35,55,0,36,-69.3,3.75,973, 922, 195, 183, 904, 880, 915
2017-07-28T15:13:05+02:00,100,100,35,55,0,37,-69.3,3.75,955, 900, 206, 171, 907, 895, 918
2017-07-28T15:13:07+02:00,100,100,35,55,0,38,-69.3,3.75,979, 913, 217, 147, 892, 897, 937
2017-07-28T15:13:08+02:00,100,100,35,55,0,39,-69.3,3.75,959, 908, 213, 145, 901, 889, 922
2017-07-28T15:13:09+02:00,100,100,35,55,0,40,-69.3,3.75,959, 909, 225, 135, 905, 917, 922
2017-07-28T15:13:11+02:00,100,100,35,55,0,41,-69.3,3.75,959, 908, 233, 128, 887, 892, 922
2017-07-28T15:13:12+02:00,100,100,35,55,0,42,-69.3,3.75,971, 933, 249, 122, 870, 904, 932
2017-07-28T15:13:13+02:00,100,100,35,55,0,43,-69.3,3.75,960, 901, 265, 119, 797, 889, 920
2017-07-28T15:13:14+02:00,100,100,35,55,0,44,-69.3,3.75,954, 916, 278, 115, 717, 885, 916
2017-07-28T15:13:16+02:00,100,100,35,55,0,45,-69.3,3.75,966, 925, 310, 117, 682, 888, 915
2017-07-28T15:13:17+02:00,100,100,35,55,0,46,-69.3,3.75,963, 927, 343, 113, 635, 888, 925
2017-07-28T15:13:18+02:00,100,100,35,55,0,47,-69.3,3.75,957, 907, 367, 113, 596, 882, 924
2017-07-28T15:13:20+02:00,100,100,35,55,0,48,-69.3,3.75,953, 910, 409, 102, 526, 895, 927
2017-07-28T15:13:21+02:00,100,100,35,55,0,49,-69.3,3.75,959, 898, 465, 104, 451, 902, 926
2017-07-28T15:13:22+02:00,100,100,35,55,0,50,-69.3,3.75,967, 915, 528, 102, 390, 897, 928
2017-07-28T15:13:23+02:00,100,100,35,55,0,51,-69.3,3.75,954, 921, 583, 105, 329, 892, 920
2017-07-28T15:13:25+02:00,100,100,35,55,0,52,-69.3,3.75,962, 925, 652, 106, 295, 891, 923
2017-07-28T15:13:26+02:00,100,100,35,55,0,53,-69.3,3.75,955, 916, 725, 111, 283, 901, 917
2017-07-28T15:13:27+02:00,100,100,35,55,0,54,-69.3,3.75,963, 919, 786, 107, 247, 889, 920
2017-07-28T15:13:28+02:00,100,100,35,55,0,55,-69.3,3.75,977, 916, 847, 115, 250, 901, 915
2017-07-28T15:13:30+02:00,100,100,35,55,0,56,-69.3,3.75,973, 897, 854, 116, 225, 905, 925
2017-07-28T15:13:31+02:00,100,100,35,55,0,57,-69.3,3.75,964, 884, 864, 116, 199, 893, 924
2017-07-28T15:13:32+02:00,100,100,35,55,0,58,-69.3,3.75,955, 906, 880, 121, 195, 905, 935
2017-07-28T15:13:34+02:00,100,100,35,55,0,59,-69.3,3.75,959, 921, 864, 133, 181, 892, 927
2017-07-28T15:13:35+02:00,100,100,35,55,0,60,-69.3,3.75,969, 908, 881, 130, 172, 900, 917
