timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-27T18:19:06+02:00,100,100,35,100,0,0,-71.602,2.5,839, 82, 156, 904, 943, 918, 957
2017-07-27T18:19:08+02:00,100,100,35,100,0,1,-71.602,2.5,888, 86, 147, 899, 936, 913, 950
2017-07-27T18:19:10+02:00,100,100,35,100,0,2,-71.602,2.5,927, 92, 136, 915, 949, 918, 932
2017-07-27T18:19:11+02:00,100,100,35,100,0,3,-71.602,2.5,929, 98, 132, 901, 924, 904, 925
2017-07-27T18:19:13+02:00,100,100,35,100,0,4,-71.602,2.5,955, 99, 122, 924, 949, 916, 932
2017-07-27T18:19:14+02:00,100,100,35,100,0,5,-71.602,2.5,936, 103, 114, 908, 928, 920, 947
2017-07-27T18:19:16+02:00,100,100,35,100,0,6,-71.602,2.5,962, 108, 104, 881, 915, 912, 926
2017-07-27T18:19:17+02:00,100,100,35,100,0,7,-71.602,2.5,959, 114, 103, 906, 924, 918, 934
2017-07-27T18:19:19+02:00,100,100,35,100,0,8,-71.602,2.5,955, 123, 101, 913, 937, 915, 924
2017-07-27T18:19:21+02:00,100,100,35,100,0,9,-71.602,2.5,947, 125, 99, 900, 936, 912, 939
2017-07-27T18:19:22+02:00,100,100,35,100,0,10,-71.602,2.5,955, 136, 97, 906, 933, 906, 938
2017-07-27T18:19:24+02:00,100,100,35,100,0,11,-71.602,2.5,961, 148, 96, 872, 936, 914, 943
2017-07-27T18:19:26+02:00,100,100,35,100,0,12,-71.602,2.5,959, 161, 94, 813, 947, 910, 926
2017-07-27T18:19:27+02:00,100,100,35,100,0,13,-71.602,2.5,948, 172, 95, 696, 922, 916, 937
2017-07-27T18:19:29+02:00,100,100,35,100,0,14,-71.602,2.5,954, 199, 96, 616, 934, 905, 937
2017-07-27T18:19:30+02:00,100,100,35,100,0,15,-71.602,2.5,946, 223, 93, 573, 922, 915, 939
2017-07-27T18:19:32+02:00,100,100,35,100,0,16,-71.602,2.5,947, 236, 94, 505, 937, 912, 936
2017-07-27T18:19:33+02:00,100,100,35,100,0,17,-71.602,2.5,941, 268, 91, 450, 929, 919, 932
2017-07-27T18:19:35+02:00,100,100,35,100,0,18,-71.602,2.5,945, 310, 90, 401, 924, 908, 944
