timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-27T21:21:40+02:00,100,100,95,55,0,0,-72.1,2.5,931, 238, 621, 917, 869, 896, 876
2017-07-27T21:21:41+02:00,100,100,95,55,0,1,-72.1,2.5,917, 259, 570, 908, 861, 881, 878
2017-07-27T21:21:43+02:00,100,100,95,55,0,2,-72.1,2.5,928, 273, 473, 899, 873, 895, 881
2017-07-27T21:21:44+02:00,100,100,95,55,0,3,-72.1,2.5,938, 289, 436, 899, 870, 879, 863
2017-07-27T21:21:46+02:00,100,100,95,55,0,4,-72.1,2.5,943, 321, 414, 922, 898, 884, 871
2017-07-27T21:21:47+02:00,100,100,95,55,0,5,-72.1,2.5,945, 335, 382, 887, 866, 894, 866
2017-07-27T21:21:48+02:00,100,100,95,55,0,6,-72.1,2.5,934, 362, 323, 916, 876, 887, 872
2017-07-27T21:21:50+02:00,100,100,95,55,0,7,-72.1,2.5,935, 388, 280, 898, 883, 881, 887
2017-07-27T21:21:51+02:00,100,100,95,55,0,8,-72.1,2.5,945, 427, 264, 884, 867, 881, 881
2017-07-27T21:21:53+02:00,100,100,95,55,0,9,-72.1,2.5,964, 453, 275, 909, 861, 877, 884
2017-07-27T21:21:54+02:00,100,100,95,55,0,10,-72.1,2.5,945, 487, 265, 904, 881, 886, 884
2017-07-27T21:21:56+02:00,100,100,95,55,0,11,-72.1,2.5,970, 537, 266, 890, 877, 883, 875
2017-07-27T21:21:57+02:00,100,100,95,55,0,12,-72.1,2.5,953, 594, 250, 901, 877, 872, 882
2017-07-27T21:21:59+02:00,100,100,95,55,0,13,-72.1,2.5,946, 609, 238, 898, 882, 896, 877
2017-07-27T21:22:00+02:00,100,100,95,55,0,14,-72.1,2.5,958, 651, 229, 880, 881, 876, 883
2017-07-27T21:22:01+02:00,100,100,95,55,0,15,-72.1,2.5,958, 671, 233, 880, 868, 882, 879
2017-07-27T21:22:03+02:00,100,100,95,55,0,16,-72.1,2.5,954, 719, 219, 887, 872, 884, 885
2017-07-27T21:22:04+02:00,100,100,95,55,0,17,-72.1,2.5,946, 748, 211, 895, 875, 883, 892
2017-07-27T21:22:06+02:00,100,100,95,55,0,18,-72.1,2.5,954, 756, 205, 903, 870, 888, 886
2017-07-27T21:22:07+02:00,100,100,95,55,0,19,-72.1,2.5,944, 778, 205, 894, 875, 896, 878
2017-07-27T21:22:09+02:00,100,100,95,55,0,20,-72.1,2.5,949, 788, 208, 882, 870, 893, 883
2017-07-27T21:22:10+02:00,100,100,95,55,0,21,-72.1,2.5,951, 830, 206, 906, 889, 881, 881
2017-07-27T21:22:12+02:00,100,100,95,55,0,22,-72.1,2.5,965, 821, 211, 898, 908, 899, 887
2017-07-27T21:22:13+02:00,100,100,95,55,0,23,-72.1,2.5,948, 844, 217, 872, 892, 885, 890
2017-07-27T21:22:14+02:00,100,100,95,55,0,24,-72.1,2.5,961, 855, 221, 788, 890, 876, 876
2017-07-27T21:22:16+02:00,100,100,95,55,0,25,-72.1,2.5,958, 877, 233, 724, 887, 885, 873
2017-07-27T21:22:17+02:00,100,100,95,55,0,26,-72.1,2.5,961, 875, 252, 643, 876, 877, 875
2017-07-27T21:22:19+02:00,100,100,95,55,0,27,-72.1,2.5,944, 876, 261, 600, 881, 884, 884
2017-07-27T21:22:20+02:00,100,100,95,55,0,28,-72.1,2.5,945, 911, 270, 586, 882, 868, 877
2017-07-27T21:22:22+02:00,100,100,95,55,0,29,-72.1,2.5,958, 927, 279, 555, 902, 886, 875
2017-07-27T21:22:23+02:00,100,100,95,55,0,30,-72.1,2.5,939, 920, 288, 479, 883, 887, 874
2017-07-27T21:22:25+02:00,100,100,95,55,0,31,-72.1,2.5,941, 941, 308, 432, 889, 890, 883
2017-07-27T21:22:26+02:00,100,100,95,55,0,32,-72.1,2.5,934, 924, 333, 362, 882, 886, 881
2017-07-27T21:22:27+02:00,100,100,95,55,0,33,-72.1,2.5,923, 945, 356, 350, 897, 889, 886
2017-07-27T21:22:29+02:00,100,100,95,55,0,34,-72.1,2.5,932, 951, 401, 330, 870, 897, 881
2017-07-27T21:22:30+02:00,100,100,95,55,0,35,-72.1,2.5,928, 968, 441, 297, 884, 891, 887
2017-07-27T21:22:32+02:00,100,100,95,55,0,36,-72.1,2.5,942, 935, 488, 274, 873, 885, 867
2017-07-27T21:22:33+02:00,100,100,95,55,0,37,-72.1,2.5,929, 956, 525, 251, 897, 891, 881
2017-07-27T21:22:35+02:00,100,100,95,55,0,38,-72.1,2.5,936, 953, 554, 244, 879, 892, 897
2017-07-27T21:22:36+02:00,100,100,95,55,0,39,-72.1,2.5,922, 944, 593, 225, 890, 902, 881
2017-07-27T21:22:37+02:00,100,100,95,55,0,40,-72.1,2.5,930, 971, 625, 220, 901, 896, 889
2017-07-27T21:22:39+02:00,100,100,95,55,0,41,-72.1,2.5,920, 948, 650, 202, 888, 885, 887
2017-07-27T21:22:40+02:00,100,100,95,55,0,42,-72.1,2.5,921, 959, 686, 192, 877, 885, 879
2017-07-27T21:22:42+02:00,100,100,95,55,0,43,-72.1,2.5,946, 944, 710, 181, 876, 898, 905
2017-07-27T21:22:43+02:00,100,100,95,55,0,44,-72.1,2.5,936, 968, 737, 164, 872, 896, 882
2017-07-27T21:22:45+02:00,100,100,95,55,0,45,-72.1,2.5,936, 939, 756, 159, 868, 894, 882
2017-07-27T21:22:46+02:00,100,100,95,55,0,46,-72.1,2.5,934, 945, 794, 158, 873, 913, 884
2017-07-27T21:22:48+02:00,100,100,95,55,0,47,-72.1,2.5,930, 971, 806, 161, 854, 933, 885
2017-07-27T21:22:49+02:00,100,100,95,55,0,48,-72.1,2.5,929, 943, 824, 171, 802, 930, 887
2017-07-27T21:22:51+02:00,100,100,95,55,0,49,-72.1,2.5,958, 974, 841, 186, 706, 931, 879
2017-07-27T21:22:52+02:00,100,100,95,55,0,50,-72.1,2.5,925, 940, 829, 187, 611, 934, 890
2017-07-27T21:22:54+02:00,100,100,95,55,0,51,-72.1,2.5,952, 950, 849, 191, 512, 934, 878
2017-07-27T21:22:55+02:00,100,100,95,55,0,52,-72.1,2.5,924, 931, 871, 191, 439, 935, 886
2017-07-27T21:22:57+02:00,100,100,95,55,0,53,-72.1,2.5,924, 948, 895, 198, 394, 929, 877
2017-07-27T21:22:58+02:00,100,100,95,55,0,54,-72.1,2.5,935, 947, 896, 218, 355, 931, 885
2017-07-27T21:23:00+02:00,100,100,95,55,0,55,-72.1,2.5,945, 946, 917, 232, 330, 927, 888
2017-07-27T21:23:01+02:00,100,100,95,55,0,56,-72.1,2.5,937, 945, 918, 243, 304, 924, 892
2017-07-27T21:23:03+02:00,100,100,95,55,0,57,-72.1,2.5,923, 939, 899, 272, 267, 925, 878
2017-07-27T21:23:04+02:00,100,100,95,55,0,58,-72.1,2.5,923, 937, 901, 302, 248, 933, 889
2017-07-27T21:23:06+02:00,100,100,95,55,0,59,-72.1,2.5,935, 934, 907, 337, 233, 925, 894
2017-07-27T21:23:07+02:00,100,100,95,55,0,60,-72.1,2.5,934, 920, 925, 372, 211, 926, 891
2017-07-27T21:23:09+02:00,100,100,95,55,0,61,-72.1,2.5,922, 934, 911, 421, 203, 906, 881
2017-07-27T21:23:10+02:00,100,100,95,55,0,62,-72.1,2.5,937, 956, 919, 458, 186, 906, 891
2017-07-27T21:23:12+02:00,100,100,95,55,0,63,-72.1,2.5,934, 941, 919, 481, 165, 900, 889
2017-07-27T21:23:13+02:00,100,100,95,55,0,64,-72.1,2.5,939, 946, 918, 512, 153, 895, 893
2017-07-27T21:23:14+02:00,100,100,95,55,0,65,-72.1,2.5,935, 953, 919, 547, 138, 893, 899
2017-07-27T21:23:16+02:00,100,100,95,55,0,66,-72.1,2.5,937, 963, 918, 603, 127, 891, 892
2017-07-27T21:23:17+02:00,100,100,95,55,0,67,-72.1,2.5,936, 945, 929, 638, 111, 892, 896
2017-07-27T21:23:19+02:00,100,100,95,55,0,68,-72.1,2.5,939, 938, 928, 670, 106, 907, 908
2017-07-27T21:23:20+02:00,100,100,95,55,0,69,-72.1,2.5,940, 952, 920, 732, 105, 900, 894
2017-07-27T21:23:22+02:00,100,100,95,55,0,70,-72.1,2.5,925, 931, 934, 759, 97, 896, 901
2017-07-27T21:23:24+02:00,100,100,95,55,-2.5,0,-72.1,2.5,918, 286, 602, 918, 908, 884, 890
2017-07-27T21:23:25+02:00,100,100,95,55,-2.5,1,-72.1,2.5,924, 294, 565, 912, 897, 882, 881
2017-07-27T21:23:27+02:00,100,100,95,55,-2.5,2,-72.1,2.5,929, 310, 488, 908, 903, 883, 878
2017-07-27T21:23:28+02:00,100,100,95,55,-2.5,3,-72.1,2.5,936, 346, 417, 916, 886, 886, 891
2017-07-27T21:23:30+02:00,100,100,95,55,-2.5,4,-72.1,2.5,939, 363, 356, 915, 904, 888, 893
2017-07-27T21:23:31+02:00,100,100,95,55,-2.5,5,-72.1,2.5,952, 375, 310, 903, 893, 893, 886
2017-07-27T21:23:33+02:00,100,100,95,55,-2.5,6,-72.1,2.5,955, 395, 309, 907, 914, 879, 886
2017-07-27T21:23:34+02:00,100,100,95,55,-2.5,7,-72.1,2.5,939, 417, 298, 886, 886, 868, 894
2017-07-27T21:23:36+02:00,100,100,95,55,-2.5,8,-72.1,2.5,949, 424, 277, 882, 892, 882, 886
2017-07-27T21:23:37+02:00,100,100,95,55,-2.5,9,-72.1,2.5,963, 460, 268, 910, 904, 891, 894
2017-07-27T21:23:39+02:00,100,100,95,55,-2.5,10,-72.1,2.5,946, 497, 262, 884, 884, 880, 900
2017-07-27T21:23:40+02:00,100,100,95,55,-2.5,11,-72.1,2.5,951, 545, 261, 889, 895, 875, 900
2017-07-27T21:23:41+02:00,100,100,95,55,-2.5,12,-72.1,2.5,947, 608, 247, 912, 919, 894, 895
2017-07-27T21:23:43+02:00,100,100,95,55,-2.5,13,-72.1,2.5,949, 647, 238, 900, 901, 891, 886
2017-07-27T21:23:44+02:00,100,100,95,55,-2.5,14,-72.1,2.5,954, 719, 232, 908, 906, 885, 896
2017-07-27T21:23:46+02:00,100,100,95,55,-2.5,15,-72.1,2.5,946, 765, 227, 898, 892, 888, 893
2017-07-27T21:23:47+02:00,100,100,95,55,-2.5,16,-72.1,2.5,958, 761, 223, 888, 891, 887, 884
2017-07-27T21:23:49+02:00,100,100,95,55,-2.5,17,-72.1,2.5,951, 794, 220, 895, 889, 870, 889
2017-07-27T21:23:50+02:00,100,100,95,55,-2.5,18,-72.1,2.5,939, 797, 217, 888, 889, 880, 894
2017-07-27T21:23:52+02:00,100,100,95,55,-2.5,19,-72.1,2.5,957, 846, 213, 880, 903, 879, 896
2017-07-27T21:23:53+02:00,100,100,95,55,-2.5,20,-72.1,2.5,956, 844, 206, 908, 904, 881, 888
2017-07-27T21:23:54+02:00,100,100,95,55,-2.5,21,-72.1,2.5,966, 848, 213, 904, 912, 891, 891
2017-07-27T21:23:56+02:00,100,100,95,55,-2.5,22,-72.1,2.5,956, 861, 218, 846, 908, 889, 880
2017-07-27T21:23:57+02:00,100,100,95,55,-2.5,23,-72.1,2.5,959, 849, 220, 818, 908, 884, 874
2017-07-27T21:23:59+02:00,100,100,95,55,-2.5,24,-72.1,2.5,964, 865, 215, 758, 909, 886, 874
2017-07-27T21:24:00+02:00,100,100,95,55,-2.5,25,-72.1,2.5,958, 868, 224, 708, 897, 880, 870
2017-07-27T21:24:02+02:00,100,100,95,55,-2.5,26,-72.1,2.5,948, 870, 225, 662, 909, 885, 880
2017-07-27T21:24:03+02:00,100,100,95,55,-2.5,27,-72.1,2.5,957, 908, 252, 616, 899, 878, 876
2017-07-27T21:24:05+02:00,100,100,95,55,-2.5,28,-72.1,2.5,941, 918, 265, 543, 913, 899, 892
2017-07-27T21:24:06+02:00,100,100,95,55,-2.5,29,-72.1,2.5,940, 934, 289, 500, 905, 896, 876
