timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-29T18:55:08+02:00,100,100,35,70,0,0,-46.802,2.5,946, 114, 393, 911, 909, 909, 959
2017-07-29T18:55:10+02:00,100,100,35,70,0,1,-46.802,2.5,970, 122, 385, 929, 937, 903, 953
2017-07-29T18:55:11+02:00,100,100,35,70,0,2,-46.796,2.5,966, 129, 355, 944, 925, 913, 956
2017-07-29T18:55:12+02:00,100,100,35,70,0,3,-46.802,2.5,968, 130, 317, 938, 935, 912, 951
2017-07-29T18:55:14+02:00,100,100,35,70,0,4,-46.802,2.5,965, 146, 277, 922, 935, 914, 954
2017-07-29T18:55:15+02:00,100,100,35,70,0,5,-46.796,2.5,968, 159, 247, 912, 920, 906, 952
2017-07-29T18:55:17+02:00,100,100,35,70,0,6,-46.802,2.5,969, 177, 219, 925, 926, 905, 958
2017-07-29T18:55:18+02:00,100,100,35,70,0,7,-46.802,2.5,971, 196, 216, 919, 918, 910, 958
2017-07-29T18:55:20+02:00,100,100,35,70,0,8,-46.796,2.5,972, 230, 220, 924, 917, 903, 957
2017-07-29T18:55:21+02:00,100,100,35,70,0,9,-46.802,2.5,980, 241, 215, 909, 917, 902, 955
2017-07-29T18:55:22+02:00,100,100,35,70,0,10,-46.802,2.5,961, 265, 208, 926, 921, 926, 956
2017-07-29T18:55:24+02:00,100,100,35,70,0,11,-46.796,2.5,980, 307, 209, 920, 912, 900, 948
2017-07-29T18:55:25+02:00,100,100,35,70,0,12,-46.802,2.5,966, 343, 200, 924, 932, 901, 946
2017-07-29T18:55:27+02:00,100,100,35,70,0,13,-46.802,2.5,966, 371, 196, 944, 942, 908, 959
2017-07-29T18:55:28+02:00,100,100,35,70,0,14,-46.796,2.5,990, 431, 196, 918, 914, 906, 950
2017-07-29T18:55:29+02:00,100,100,35,70,0,15,-46.802,2.5,969, 497, 197, 928, 946, 904, 947
2017-07-29T18:55:31+02:00,100,100,35,70,0,16,-46.802,2.5,956, 549, 196, 930, 918, 903, 958
2017-07-29T18:55:32+02:00,100,100,35,70,0,17,-46.796,2.5,972, 606, 200, 907, 922, 904, 953
2017-07-29T18:55:33+02:00,100,100,35,70,0,18,-46.802,2.5,979, 649, 181, 836, 928, 903, 954
2017-07-29T18:55:35+02:00,100,100,35,70,0,19,-46.802,2.5,978, 729, 189, 760, 945, 909, 949
2017-07-29T18:55:36+02:00,100,100,35,70,0,20,-46.796,2.5,963, 771, 185, 692, 919, 918, 954
2017-07-29T18:55:38+02:00,100,100,35,70,0,21,-46.802,2.5,978, 844, 190, 592, 935, 905, 953
2017-07-29T18:55:39+02:00,100,100,35,70,0,22,-46.802,2.5,963, 849, 182, 531, 922, 906, 948
2017-07-29T18:55:41+02:00,100,100,35,70,0,23,-46.796,2.5,968, 887, 180, 471, 913, 918, 948
2017-07-29T18:55:42+02:00,100,100,35,70,0,24,-46.802,2.5,980, 937, 177, 462, 919, 917, 949
2017-07-29T18:55:43+02:00,100,100,35,70,0,25,-46.802,2.5,982, 946, 175, 381, 926, 913, 971
2017-07-29T18:55:45+02:00,100,100,35,70,0,26,-46.796,2.5,966, 963, 181, 357, 934, 918, 964
2017-07-29T18:55:46+02:00,100,100,35,70,0,27,-46.802,2.5,980, 976, 177, 293, 906, 906, 963
2017-07-29T18:55:48+02:00,100,100,35,70,0,28,-46.802,2.5,982, 976, 191, 291, 920, 908, 946
2017-07-29T18:55:49+02:00,100,100,35,70,0,29,-46.796,2.5,978, 963, 195, 270, 939, 915, 959
2017-07-29T18:55:50+02:00,100,100,35,70,0,30,-46.802,2.5,968, 977, 205, 245, 918, 906, 959
2017-07-29T18:55:52+02:00,100,100,35,70,0,31,-46.802,2.5,967, 952, 218, 219, 939, 913, 951
2017-07-29T18:55:53+02:00,100,100,35,70,0,32,-46.796,2.5,984, 968, 220, 222, 933, 910, 971
2017-07-29T18:55:55+02:00,100,100,35,70,0,33,-46.802,2.5,978, 961, 230, 206, 916, 906, 948
2017-07-29T18:55:56+02:00,100,100,35,70,0,34,-46.802,2.5,984, 951, 253, 195, 925, 903, 946
2017-07-29T18:55:57+02:00,100,100,35,70,0,35,-46.796,2.5,982, 961, 280, 183, 918, 909, 953
2017-07-29T18:55:59+02:00,100,100,35,70,0,36,-46.802,2.5,973, 967, 307, 173, 919, 921, 951
2017-07-29T18:56:00+02:00,100,100,35,70,0,37,-46.802,2.5,964, 965, 353, 160, 939, 905, 959
2017-07-29T18:56:02+02:00,100,100,35,70,0,38,-46.796,2.5,974, 966, 405, 145, 928, 905, 955
2017-07-29T18:56:03+02:00,100,100,35,70,0,39,-46.802,2.5,980, 976, 473, 135, 926, 908, 958
2017-07-29T18:56:05+02:00,100,100,35,70,0,40,-46.802,2.5,967, 978, 519, 126, 923, 898, 952
2017-07-29T18:56:06+02:00,100,100,35,70,0,41,-46.796,2.5,960, 965, 577, 119, 912, 911, 953
2017-07-29T18:56:07+02:00,100,100,35,70,0,42,-46.802,2.5,978, 979, 610, 117, 875, 902, 946
2017-07-29T18:56:09+02:00,100,100,35,70,0,43,-46.802,2.5,971, 975, 662, 119, 810, 901, 950
2017-07-29T18:56:10+02:00,100,100,35,70,0,44,-46.796,2.5,966, 974, 711, 114, 713, 908, 955
2017-07-29T18:56:12+02:00,100,100,35,70,0,45,-46.802,2.5,977, 959, 756, 111, 607, 905, 954
2017-07-29T18:56:13+02:00,100,100,35,70,0,46,-46.802,2.5,979, 975, 814, 112, 523, 909, 951
2017-07-29T18:56:14+02:00,100,100,35,70,0,47,-46.796,2.5,976, 995, 837, 110, 479, 906, 959
2017-07-29T18:56:16+02:00,100,100,35,70,0,48,-46.802,2.5,982, 987, 882, 105, 424, 913, 958
2017-07-29T18:56:17+02:00,100,100,35,70,0,49,-46.802,2.5,964, 977, 914, 107, 350, 911, 955
2017-07-29T18:56:19+02:00,100,100,35,70,0,50,-46.796,2.5,966, 990, 914, 110, 301, 906, 958
2017-07-29T18:56:20+02:00,100,100,35,70,0,51,-46.802,2.5,983, 994, 926, 112, 291, 895, 953
2017-07-29T18:56:21+02:00,100,100,35,70,0,52,-46.802,2.5,978, 978, 936, 118, 271, 896, 949
2017-07-29T18:56:23+02:00,100,100,35,70,0,53,-46.796,2.5,961, 963, 917, 120, 248, 899, 954
2017-07-29T18:56:24+02:00,100,100,35,70,0,54,-46.802,2.5,966, 969, 919, 123, 225, 914, 955
2017-07-29T18:56:26+02:00,100,100,35,70,0,55,-46.802,2.5,973, 1001, 930, 131, 208, 898, 954
2017-07-29T18:56:27+02:00,100,100,35,70,0,56,-46.796,2.5,962, 977, 916, 146, 195, 902, 948
2017-07-29T18:56:28+02:00,100,100,35,70,0,57,-46.802,2.5,966, 979, 916, 157, 189, 912, 963
2017-07-29T18:56:30+02:00,100,100,35,70,0,58,-46.802,2.5,985, 978, 919, 169, 180, 906, 948
2017-07-29T18:56:31+02:00,100,100,35,70,0,59,-46.796,2.5,973, 971, 926, 197, 173, 905, 954
2017-07-29T18:56:33+02:00,100,100,35,70,0,60,-46.802,2.5,964, 976, 930, 216, 156, 900, 951
2017-07-29T18:56:34+02:00,100,100,35,70,0,61,-46.802,2.5,973, 975, 927, 253, 149, 918, 957
2017-07-29T18:56:35+02:00,100,100,35,70,0,62,-46.796,2.5,982, 968, 941, 290, 149, 916, 955
2017-07-29T18:56:37+02:00,100,100,35,70,0,63,-46.802,2.5,977, 986, 938, 339, 146, 910, 961
2017-07-29T18:56:38+02:00,100,100,35,70,0,64,-46.802,2.5,971, 982, 928, 383, 136, 915, 965
2017-07-29T18:56:40+02:00,100,100,35,70,0,65,-46.796,2.5,976, 977, 932, 429, 136, 909, 957
2017-07-29T18:56:41+02:00,100,100,35,70,0,66,-46.802,2.5,974, 986, 926, 445, 133, 878, 949
2017-07-29T18:56:42+02:00,100,100,35,70,0,67,-46.802,2.5,989, 979, 939, 481, 132, 819, 952
2017-07-29T18:56:44+02:00,100,100,35,70,0,68,-46.796,2.5,967, 979, 937, 539, 129, 714, 955
2017-07-29T18:56:45+02:00,100,100,35,70,0,69,-46.802,2.5,968, 976, 931, 596, 119, 638, 946
2017-07-29T18:56:47+02:00,100,100,35,70,0,70,-46.802,2.5,978, 985, 931, 678, 114, 576, 946
2017-07-29T18:56:49+02:00,100,100,35,70,-2.5,0,-46.796,2.5,939, 135, 412, 915, 916, 908, 947
2017-07-29T18:56:50+02:00,100,100,35,70,-2.5,1,-46.802,2.5,967, 134, 389, 923, 929, 910, 959
2017-07-29T18:56:52+02:00,100,100,35,70,-2.5,2,-46.802,2.5,962, 146, 367, 915, 912, 900, 946
2017-07-29T18:56:53+02:00,100,100,35,70,-2.5,3,-46.796,2.5,963, 157, 366, 895, 904, 910, 948
2017-07-29T18:56:55+02:00,100,100,35,70,-2.5,4,-46.802,2.5,970, 172, 317, 912, 909, 921, 951
2017-07-29T18:56:56+02:00,100,100,35,70,-2.5,5,-46.802,2.5,971, 189, 294, 925, 921, 904, 947
2017-07-29T18:56:57+02:00,100,100,35,70,-2.5,6,-46.796,2.5,968, 204, 271, 915, 916, 899, 962
2017-07-29T18:56:59+02:00,100,100,35,70,-2.5,7,-46.802,2.5,970, 238, 266, 898, 904, 903, 943
2017-07-29T18:57:00+02:00,100,100,35,70,-2.5,8,-46.802,2.5,975, 268, 252, 920, 916, 914, 961
2017-07-29T18:57:02+02:00,100,100,35,70,-2.5,9,-46.796,2.5,966, 295, 250, 911, 910, 892, 939
2017-07-29T18:57:03+02:00,100,100,35,70,-2.5,10,-46.802,2.5,976, 332, 259, 908, 920, 903, 953
2017-07-29T18:57:04+02:00,100,100,35,70,-2.5,11,-46.802,2.5,966, 356, 264, 899, 896, 909, 965
2017-07-29T18:57:06+02:00,100,100,35,70,-2.5,12,-46.796,2.5,974, 396, 260, 908, 918, 905, 951
2017-07-29T18:57:07+02:00,100,100,35,70,-2.5,13,-46.802,2.5,960, 421, 249, 917, 912, 905, 958
2017-07-29T18:57:09+02:00,100,100,35,70,-2.5,14,-46.802,2.5,974, 451, 267, 924, 920, 901, 959
2017-07-29T18:57:10+02:00,100,100,35,70,-2.5,15,-46.796,2.5,970, 495, 264, 907, 915, 898, 946
2017-07-29T18:57:11+02:00,100,100,35,70,-2.5,16,-46.802,2.5,974, 528, 242, 906, 919, 901, 964
2017-07-29T18:57:13+02:00,100,100,35,70,-2.5,17,-46.802,2.5,970, 591, 230, 887, 929, 906, 952
2017-07-29T18:57:14+02:00,100,100,35,70,-2.5,18,-46.796,2.5,963, 612, 232, 845, 925, 928, 960
2017-07-29T18:57:16+02:00,100,100,35,70,-2.5,19,-46.802,2.5,963, 655, 224, 737, 917, 910, 955
2017-07-29T18:57:17+02:00,100,100,35,70,-2.5,20,-46.802,2.5,979, 750, 225, 712, 926, 900, 963
2017-07-29T18:57:18+02:00,100,100,35,70,-2.5,21,-46.796,2.5,964, 813, 211, 629, 930, 907, 963
2017-07-29T18:57:20+02:00,100,100,35,70,-2.5,22,-46.802,2.5,979, 859, 197, 567, 921, 906, 953
2017-07-29T18:57:21+02:00,100,100,35,70,-2.5,23,-46.802,2.5,963, 925, 208, 548, 936, 913, 958
2017-07-29T18:57:23+02:00,100,100,35,70,-2.5,24,-46.796,2.5,962, 948, 211, 460, 923, 904, 952
2017-07-29T18:57:24+02:00,100,100,35,70,-2.5,25,-46.802,2.5,963, 964, 218, 406, 921, 908, 954
2017-07-29T18:57:26+02:00,100,100,35,70,-2.5,26,-46.802,2.5,973, 957, 221, 335, 920, 909, 958
2017-07-29T18:57:27+02:00,100,100,35,70,-2.5,27,-46.796,2.5,966, 940, 221, 289, 914, 914, 951
2017-07-29T18:57:28+02:00,100,100,35,70,-2.5,28,-46.802,2.5,970, 960, 234, 275, 922, 915, 960
2017-07-29T18:57:30+02:00,100,100,35,70,-2.5,29,-46.802,2.5,976, 947, 237, 254, 911, 910, 952
2017-07-29T18:57:31+02:00,100,100,35,70,-2.5,30,-46.796,2.5,977, 959, 248, 235, 919, 900, 947
2017-07-29T18:57:32+02:00,100,100,35,70,-2.5,31,-46.802,2.5,979, 955, 260, 219, 921, 916, 961
2017-07-29T18:57:34+02:00,100,100,35,70,-2.5,32,-46.802,2.5,961, 960, 269, 233, 915, 903, 944
2017-07-29T18:57:35+02:00,100,100,35,70,-2.5,33,-46.796,2.5,975, 962, 284, 229, 907, 898, 949
2017-07-29T18:57:37+02:00,100,100,35,70,-2.5,34,-46.802,2.5,965, 959, 300, 213, 926, 903, 959
2017-07-29T18:57:38+02:00,100,100,35,70,-2.5,35,-46.802,2.5,982, 995, 328, 211, 932, 908, 952
2017-07-29T18:57:39+02:00,100,100,35,70,-2.5,36,-46.796,2.5,966, 958, 365, 210, 927, 912, 957
2017-07-29T18:57:41+02:00,100,100,35,70,-2.5,37,-46.802,2.5,960, 986, 405, 194, 927, 912, 962
2017-07-29T18:57:42+02:00,100,100,35,70,-2.5,38,-46.802,2.5,980, 969, 446, 182, 919, 900, 948
2017-07-29T18:57:44+02:00,100,100,35,70,-2.5,39,-46.796,2.5,979, 967, 481, 168, 916, 911, 950
2017-07-29T18:57:45+02:00,100,100,35,70,-2.5,40,-46.802,2.5,976, 969, 511, 139, 906, 895, 947
2017-07-29T18:57:47+02:00,100,100,35,70,-2.5,41,-46.802,2.5,970, 966, 575, 135, 925, 909, 948
2017-07-29T18:57:48+02:00,100,100,35,70,-2.5,42,-46.796,2.5,970, 977, 624, 130, 861, 917, 957
2017-07-29T18:57:49+02:00,100,100,35,70,-2.5,43,-46.802,2.5,972, 955, 676, 126, 790, 912, 953
2017-07-29T18:57:51+02:00,100,100,35,70,-2.5,44,-46.802,2.5,967, 966, 710, 124, 722, 931, 959
2017-07-29T18:57:52+02:00,100,100,35,70,-2.5,45,-46.796,2.5,973, 982, 761, 125, 678, 907, 954
2017-07-29T18:57:54+02:00,100,100,35,70,-2.5,46,-46.802,2.5,964, 963, 781, 125, 611, 910, 969
2017-07-29T18:57:55+02:00,100,100,35,70,-2.5,47,-46.802,2.5,979, 973, 842, 119, 566, 901, 947
2017-07-29T18:57:56+02:00,100,100,35,70,-2.5,48,-46.796,2.5,973, 980, 884, 121, 476, 893, 944
2017-07-29T18:57:58+02:00,100,100,35,70,-2.5,49,-46.802,2.5,961, 968, 910, 128, 366, 909, 953
2017-07-29T18:57:59+02:00,100,100,35,70,-2.5,50,-46.802,2.5,986, 976, 932, 123, 295, 900, 950
2017-07-29T18:58:01+02:00,100,100,35,70,-2.5,51,-46.796,2.5,970, 989, 923, 130, 291, 899, 960
2017-07-29T18:58:02+02:00,100,100,35,70,-2.5,52,-46.802,2.5,988, 970, 916, 128, 277, 906, 957
2017-07-29T18:58:03+02:00,100,100,35,70,-2.5,53,-46.802,2.5,977, 945, 919, 140, 238, 904, 958
2017-07-29T18:58:05+02:00,100,100,35,70,-2.5,54,-46.796,2.5,996, 963, 929, 141, 237, 904, 950
