timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-29T17:55:32+02:00,100,100,35,70,0,0,-42.298,1.25,953, 118, 529, 921, 919, 914, 958
2017-07-29T17:55:34+02:00,100,100,35,70,0,1,-42.303,1.25,960, 123, 513, 945, 941, 911, 954
2017-07-29T17:55:36+02:00,100,100,35,70,0,2,-42.298,1.25,950, 131, 453, 932, 916, 913, 948
2017-07-29T17:55:38+02:00,100,100,35,70,0,3,-42.303,1.25,968, 132, 402, 924, 932, 904, 956
2017-07-29T17:55:39+02:00,100,100,35,70,0,4,-42.298,1.25,966, 136, 362, 926, 911, 912, 948
2017-07-29T17:55:41+02:00,100,100,35,70,0,5,-42.298,1.25,974, 144, 350, 914, 904, 906, 941
2017-07-29T17:55:43+02:00,100,100,35,70,0,6,-42.303,1.25,951, 160, 334, 926, 913, 903, 939
2017-07-29T17:55:45+02:00,100,100,35,70,0,7,-42.298,1.25,963, 169, 308, 919, 907, 914, 956
2017-07-29T17:55:46+02:00,100,100,35,70,0,8,-42.303,1.25,960, 190, 290, 924, 927, 911, 954
2017-07-29T17:55:48+02:00,100,100,35,70,0,9,-42.298,1.25,958, 228, 294, 920, 921, 918, 961
2017-07-29T17:55:50+02:00,100,100,35,70,0,10,-42.298,1.25,991, 262, 290, 925, 925, 915, 951
2017-07-29T17:55:52+02:00,100,100,35,70,0,11,-42.303,1.25,976, 311, 268, 936, 934, 903, 952
2017-07-29T17:55:53+02:00,100,100,35,70,0,12,-42.298,1.25,975, 339, 263, 920, 918, 917, 956
2017-07-29T17:55:55+02:00,100,100,35,70,0,13,-42.303,1.25,964, 378, 251, 913, 923, 909, 964
2017-07-29T17:55:57+02:00,100,100,35,70,0,14,-42.298,1.25,969, 427, 276, 922, 922, 905, 959
2017-07-29T17:55:59+02:00,100,100,35,70,0,15,-42.298,1.25,960, 513, 284, 929, 931, 909, 949
2017-07-29T17:56:00+02:00,100,100,35,70,0,16,-42.303,1.25,968, 552, 278, 936, 923, 911, 948
2017-07-29T17:56:02+02:00,100,100,35,70,0,17,-42.298,1.25,972, 596, 299, 931, 932, 913, 965
2017-07-29T17:56:04+02:00,100,100,35,70,0,18,-42.303,1.25,980, 671, 294, 924, 913, 907, 961
2017-07-29T17:56:06+02:00,100,100,35,70,0,19,-42.298,1.25,965, 734, 283, 917, 907, 901, 960
2017-07-29T17:56:07+02:00,100,100,35,70,0,20,-42.298,1.25,964, 827, 288, 907, 930, 910, 949
2017-07-29T17:56:09+02:00,100,100,35,70,0,21,-42.303,1.25,975, 868, 272, 854, 934, 924, 955
2017-07-29T17:56:11+02:00,100,100,35,70,0,22,-42.298,1.25,964, 919, 279, 781, 911, 907, 955
2017-07-29T17:56:13+02:00,100,100,35,70,0,23,-42.303,1.25,964, 955, 260, 723, 904, 909, 956
2017-07-29T17:56:14+02:00,100,100,35,70,0,24,-42.298,1.25,977, 982, 264, 665, 911, 914, 955
2017-07-29T17:56:16+02:00,100,100,35,70,0,25,-42.298,1.25,966, 963, 257, 603, 912, 917, 951
2017-07-29T17:56:18+02:00,100,100,35,70,0,26,-42.303,1.25,967, 986, 248, 545, 925, 907, 964
2017-07-29T17:56:20+02:00,100,100,35,70,0,27,-42.298,1.25,963, 974, 249, 486, 932, 915, 958
2017-07-29T17:56:21+02:00,100,100,35,70,0,28,-42.303,1.25,972, 993, 238, 434, 926, 905, 959
2017-07-29T17:56:23+02:00,100,100,35,70,0,29,-42.298,1.25,977, 992, 235, 391, 924, 909, 961
2017-07-29T17:56:25+02:00,100,100,35,70,0,30,-42.298,1.25,982, 986, 228, 336, 919, 920, 963
2017-07-29T17:56:27+02:00,100,100,35,70,0,31,-42.303,1.25,971, 981, 226, 360, 917, 916, 963
2017-07-29T17:56:29+02:00,100,100,35,70,0,32,-42.298,1.25,976, 988, 241, 313, 918, 909, 956
2017-07-29T17:56:30+02:00,100,100,35,70,0,33,-42.303,1.25,966, 971, 247, 284, 935, 926, 957
2017-07-29T17:56:32+02:00,100,100,35,70,0,34,-42.298,1.25,971, 992, 271, 257, 934, 925, 953
2017-07-29T17:56:34+02:00,100,100,35,70,0,35,-42.298,1.25,982, 996, 295, 253, 929, 918, 965
2017-07-29T17:56:36+02:00,100,100,35,70,0,36,-42.303,1.25,965, 973, 339, 241, 921, 901, 949
2017-07-29T17:56:37+02:00,100,100,35,70,0,37,-42.298,1.25,977, 991, 383, 239, 914, 923, 948
2017-07-29T17:56:39+02:00,100,100,35,70,0,38,-42.303,1.25,978, 997, 445, 232, 925, 902, 958
2017-07-29T17:56:41+02:00,100,100,35,70,0,39,-42.298,1.25,977, 994, 482, 228, 948, 922, 957
2017-07-29T17:56:43+02:00,100,100,35,70,0,40,-42.298,1.25,963, 973, 517, 202, 910, 913, 966
2017-07-29T17:56:44+02:00,100,100,35,70,0,41,-42.303,1.25,977, 975, 614, 182, 927, 916, 946
2017-07-29T17:56:46+02:00,100,100,35,70,0,42,-42.298,1.25,975, 993, 701, 170, 917, 913, 955
