timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-31T19:27:34+02:00,100,100,75,70,0,0,-44.002,3.75,625, 116, 372, 959, 970, 949, 978
2017-07-31T19:27:36+02:00,100,100,75,70,0,1,-43.997,3.75,652, 121, 336, 975, 978, 953, 980
2017-07-31T19:27:37+02:00,100,100,75,70,0,2,-44.002,3.75,718, 119, 293, 969, 967, 950, 974
2017-07-31T19:27:39+02:00,100,100,75,70,0,3,-43.997,3.75,770, 122, 271, 950, 971, 951, 974
2017-07-31T19:27:41+02:00,100,100,75,70,0,4,-44.002,3.75,794, 124, 246, 956, 970, 943, 972
2017-07-31T19:27:42+02:00,100,100,75,70,0,5,-44.002,3.75,831, 132, 215, 960, 962, 954, 978
2017-07-31T19:27:44+02:00,100,100,75,70,0,6,-43.997,3.75,876, 133, 197, 962, 964, 944, 983
2017-07-31T19:27:46+02:00,100,100,75,70,0,7,-44.002,3.75,902, 139, 184, 962, 958, 950, 985
2017-07-31T19:27:47+02:00,100,100,75,70,0,8,-43.997,3.75,948, 149, 172, 959, 966, 951, 980
2017-07-31T19:27:49+02:00,100,100,75,70,0,9,-44.002,3.75,937, 149, 162, 963, 959, 942, 981
2017-07-31T19:27:51+02:00,100,100,75,70,0,10,-44.002,3.75,952, 158, 160, 967, 968, 946, 977
2017-07-31T19:27:52+02:00,100,100,75,70,0,11,-43.997,3.75,942, 166, 149, 975, 973, 951, 983
2017-07-31T19:27:54+02:00,100,100,75,70,0,12,-44.002,3.75,950, 176, 142, 973, 968, 944, 962
2017-07-31T19:27:56+02:00,100,100,75,70,0,13,-43.997,3.75,931, 185, 133, 953, 964, 954, 978
2017-07-31T19:27:57+02:00,100,100,75,70,0,14,-44.002,3.75,949, 195, 123, 974, 980, 950, 979
2017-07-31T19:27:59+02:00,100,100,75,70,0,15,-44.002,3.75,961, 217, 118, 901, 973, 941, 978
2017-07-31T19:28:01+02:00,100,100,75,70,0,16,-43.997,3.75,938, 234, 118, 846, 982, 948, 978
2017-07-31T19:28:03+02:00,100,100,75,70,0,17,-44.002,3.75,954, 269, 111, 725, 988, 946, 972
2017-07-31T19:28:04+02:00,100,100,75,70,0,18,-43.997,3.75,941, 303, 110, 645, 969, 938, 967
2017-07-31T19:28:06+02:00,100,100,75,70,0,19,-44.002,3.75,955, 319, 106, 607, 995, 947, 962
2017-07-31T19:28:08+02:00,100,100,75,70,0,20,-44.002,3.75,935, 354, 104, 519, 975, 957, 976
2017-07-31T19:28:09+02:00,100,100,75,70,0,21,-43.997,3.75,950, 391, 103, 473, 999, 957, 977
2017-07-31T19:28:11+02:00,100,100,75,70,0,22,-44.002,3.75,943, 429, 107, 400, 987, 955, 981
2017-07-31T19:28:13+02:00,100,100,75,70,0,23,-43.997,3.75,946, 474, 106, 356, 1004, 956, 980
2017-07-31T19:28:14+02:00,100,100,75,70,0,24,-44.002,3.75,957, 522, 110, 324, 985, 947, 962
2017-07-31T19:28:16+02:00,100,100,75,70,0,25,-44.002,3.75,947, 566, 109, 281, 990, 945, 976
2017-07-31T19:28:18+02:00,100,100,75,70,0,26,-43.997,3.75,941, 609, 112, 243, 982, 945, 973
2017-07-31T19:28:19+02:00,100,100,75,70,0,27,-44.002,3.75,960, 666, 113, 221, 973, 954, 977
2017-07-31T19:28:21+02:00,100,100,75,70,0,28,-43.997,3.75,953, 750, 121, 203, 981, 946, 972
2017-07-31T19:28:23+02:00,100,100,75,70,0,29,-44.002,3.75,933, 802, 125, 193, 981, 945, 970
2017-07-31T19:28:25+02:00,100,100,75,70,0,30,-44.002,3.75,934, 877, 128, 183, 989, 952, 973
2017-07-31T19:28:26+02:00,100,100,75,70,0,31,-43.997,3.75,940, 927, 132, 172, 988, 943, 976
2017-07-31T19:28:28+02:00,100,100,75,70,0,32,-44.002,3.75,945, 956, 138, 162, 989, 946, 967
2017-07-31T19:28:30+02:00,100,100,75,70,0,33,-43.997,3.75,950, 969, 152, 157, 995, 954, 973
2017-07-31T19:28:31+02:00,100,100,75,70,0,34,-44.002,3.75,932, 978, 156, 150, 985, 964, 968
2017-07-31T19:28:33+02:00,100,100,75,70,0,35,-44.002,3.75,938, 961, 169, 143, 983, 956, 964
2017-07-31T19:28:35+02:00,100,100,75,70,0,36,-43.997,3.75,929, 971, 180, 141, 979, 961, 976
2017-07-31T19:28:36+02:00,100,100,75,70,0,37,-44.002,3.75,936, 986, 188, 135, 993, 966, 974
2017-07-31T19:28:38+02:00,100,100,75,70,0,38,-43.997,3.75,943, 997, 207, 127, 997, 969, 981
2017-07-31T19:28:40+02:00,100,100,75,70,0,39,-44.002,3.75,940, 977, 214, 119, 969, 965, 974
2017-07-31T19:28:41+02:00,100,100,75,70,0,40,-44.002,3.75,956, 970, 244, 119, 953, 954, 962
2017-07-31T19:28:43+02:00,100,100,75,70,0,41,-43.997,3.75,937, 979, 262, 115, 835, 949, 977
