timestamp,  deadSpace,  offset,  spikeWidth,  ratio,  Y,  X,  Z,  area,  strip1,  strip2,  strip3,  strip4,  strip5,  strip6,  strip7
2017-07-28T14:24:06+02:00,100,100,35,55,0,0,-72.1,2.5,926, 129, 552, 900, 902, 900, 919
2017-07-28T14:24:08+02:00,100,100,35,55,0,1,-72.1,2.5,933, 129, 509, 901, 897, 909, 928
2017-07-28T14:24:09+02:00,100,100,35,55,0,2,-72.1,2.5,950, 133, 449, 895, 915, 902, 919
2017-07-28T14:24:10+02:00,100,100,35,55,0,3,-72.1,2.5,949, 139, 414, 899, 899, 905, 936
2017-07-28T14:24:12+02:00,100,100,35,55,0,4,-72.1,2.5,957, 147, 369, 898, 913, 912, 937
2017-07-28T14:24:13+02:00,100,100,35,55,0,5,-72.1,2.5,959, 150, 326, 891, 890, 908, 935
2017-07-28T14:24:15+02:00,100,100,35,55,0,6,-72.1,2.5,966, 165, 284, 912, 907, 902, 942
2017-07-28T14:24:16+02:00,100,100,35,55,0,7,-72.1,2.5,967, 171, 263, 893, 907, 903, 938
2017-07-28T14:24:18+02:00,100,100,35,55,0,8,-72.1,2.5,960, 197, 257, 892, 908, 902, 925
2017-07-28T14:24:19+02:00,100,100,35,55,0,9,-72.1,2.5,959, 216, 261, 883, 896, 904, 921
2017-07-28T14:24:21+02:00,100,100,35,55,0,10,-72.1,2.5,956, 241, 250, 893, 896, 899, 929
2017-07-28T14:24:22+02:00,100,100,35,55,0,11,-72.1,2.5,959, 271, 249, 878, 897, 890, 924
2017-07-28T14:24:24+02:00,100,100,35,55,0,12,-72.1,2.5,961, 312, 239, 900, 887, 901, 928
2017-07-28T14:24:25+02:00,100,100,35,55,0,13,-72.1,2.5,963, 359, 231, 882, 904, 906, 938
2017-07-28T14:24:26+02:00,100,100,35,55,0,14,-72.1,2.5,955, 366, 227, 894, 909, 907, 924
2017-07-28T14:24:28+02:00,100,100,35,55,0,15,-72.1,2.5,968, 417, 214, 867, 893, 900, 933
2017-07-28T14:24:29+02:00,100,100,35,55,0,16,-72.1,2.5,961, 473, 212, 888, 913, 911, 925
2017-07-28T14:24:31+02:00,100,100,35,55,0,17,-72.1,2.5,968, 524, 200, 889, 900, 911, 935
2017-07-28T14:24:32+02:00,100,100,35,55,0,18,-72.1,2.5,952, 618, 195, 895, 903, 894, 916
2017-07-28T14:24:34+02:00,100,100,35,55,0,19,-72.1,2.5,952, 689, 178, 920, 922, 907, 931
2017-07-28T14:24:35+02:00,100,100,35,55,0,20,-72.1,2.5,964, 764, 170, 871, 895, 897, 925
2017-07-28T14:24:37+02:00,100,100,35,55,0,21,-72.1,2.5,971, 810, 170, 839, 889, 894, 914
2017-07-28T14:24:38+02:00,100,100,35,55,0,22,-72.1,2.5,961, 849, 182, 818, 916, 896, 923
2017-07-28T14:24:40+02:00,100,100,35,55,0,23,-72.1,2.5,964, 873, 185, 779, 912, 920, 935
2017-07-28T14:24:41+02:00,100,100,35,55,0,24,-72.1,2.5,961, 898, 177, 717, 920, 908, 926
2017-07-28T14:24:43+02:00,100,100,35,55,0,25,-72.1,2.5,959, 941, 180, 698, 915, 914, 926
2017-07-28T14:24:44+02:00,100,100,35,55,0,26,-72.1,2.5,962, 927, 185, 646, 907, 899, 922
2017-07-28T14:24:45+02:00,100,100,35,55,0,27,-72.1,2.5,962, 959, 191, 578, 894, 901, 925
2017-07-28T14:24:47+02:00,100,100,35,55,0,28,-72.1,2.5,950, 929, 201, 536, 915, 901, 934
2017-07-28T14:24:48+02:00,100,100,35,55,0,29,-72.1,2.5,956, 933, 206, 475, 892, 895, 929
2017-07-28T14:24:50+02:00,100,100,35,55,0,30,-72.1,2.5,977, 932, 215, 424, 907, 893, 938
2017-07-28T14:24:51+02:00,100,100,35,55,0,31,-72.1,2.5,974, 947, 231, 357, 892, 894, 931
2017-07-28T14:24:53+02:00,100,100,35,55,0,32,-72.1,2.5,966, 922, 232, 322, 891, 902, 932
2017-07-28T14:24:54+02:00,100,100,35,55,0,33,-72.1,2.5,972, 921, 252, 293, 886, 902, 920
2017-07-28T14:24:56+02:00,100,100,35,55,0,34,-72.1,2.5,967, 928, 278, 273, 905, 904, 921
