X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,911,302,740,949,952,951,977
1,0,0,910,322,683,962,941,964,985
2,0,0,920,329,642,957,959,963,987
3,0,0,912,324,576,956,947,953,977
4,0,0,918,337,501,948,961,951,972
5,0,0,913,355,466,961,956,958,982
6,0,0,916,355,407,965,951,964,990
7,0,0,907,359,338,958,956,957,986
8,0,0,914,372,288,963,959,964,983
9,0,0,898,385,257,954,944,943,985
10,0,0,906,395,231,958,962,957,978
11,0,0,901,413,220,958,965,962,984
12,0,0,906,431,214,947,946,958,973
13,0,0,911,462,211,954,956,963,987
14,0,0,915,482,200,958,955,966,989
15,0,0,907,507,190,932,949,960,982
16,0,0,917,528,194,942,953,951,986
17,0,0,897,590,196,944,950,967,981
18,0,0,906,637,197,949,939,951,976
19,0,0,908,695,204,939,958,958,991
20,0,0,911,757,218,937,952,950,981
21,0,0,910,794,234,925,960,961,979
22,0,0,918,811,247,927,953,963,980
23,0,0,914,901,253,921,947,968,998
24,0,0,902,921,280,894,951,955,977
25,0,0,929,925,294,860,948,964,979
26,0,0,919,930,332,831,948,962,985
27,0,0,912,933,363,799,953,958,995
28,0,0,923,932,394,713,951,957,980
29,0,0,917,931,425,681,953,950,986
30,0,0,912,934,446,651,960,961,979
31,0,0,913,934,491,584,939,960,986
32,0,0,907,923,519,525,943,954,981
33,0,0,918,923,519,498,944,950,982
34,0,0,918,920,559,485,946,955,983
35,0,0,905,925,606,454,950,968,987
36,0,0,908,915,597,426,941,957,973
37,0,0,904,923,602,419,936,953,982
38,0,0,893,924,594,417,942,956,988
39,0,0,906,927,637,414,942,954,975
40,0,0,899,912,662,396,932,954,971
41,0,0,900,922,669,406,937,953,967
42,0,0,906,921,703,415,940,963,995
43,0,0,910,910,715,400,934,946,987
44,0,0,911,910,748,399,926,954,985
45,0,0,904,924,793,395,927,951,982
46,0,0,904,914,812,379,923,948,984
47,0,0,907,919,869,376,926,947,985
48,0,0,900,913,919,391,925,960,977
49,0,0,905,915,937,398,909,940,977
50,0,0,903,903,926,404,873,959,989
51,0,0,887,918,947,422,821,959,986
52,0,0,905,906,926,409,787,953,981
53,0,0,907,906,941,418,729,944,987
54,0,0,903,922,942,414,666,945,974
55,0,0,899,906,944,423,645,954,982
56,0,0,902,931,934,414,602,951,979
57,0,0,913,927,948,413,590,938,981
58,0,0,906,912,943,422,546,939,985
59,0,0,908,921,934,429,534,944,990
60,0,0,904,915,942,455,482,941,984
61,0,0,904,912,945,465,465,948,983
62,0,0,905,910,930,504,465,943,973
63,0,0,899,906,932,517,456,943,984
64,0,0,904,915,939,547,432,933,973
65,0,0,899,908,947,614,413,936,989
66,0,0,899,914,935,619,405,940,990
67,0,0,896,913,930,642,388,932,986
68,0,0,910,913,933,663,392,934,992
69,0,0,912,915,950,724,400,924,983
70,0,0,908,912,939,758,404,923,986
0,-2.5,0,901,356,553,955,939,942,973
1,-2.5,0,916,381,495,948,949,955,980
2,-2.5,0,914,384,425,960,950,962,985
3,-2.5,0,921,382,405,956,940,955,975
4,-2.5,0,909,416,349,960,950,947,967
5,-2.5,0,912,431,302,960,943,942,966
6,-2.5,0,907,440,260,951,938,945,985
7,-2.5,0,907,430,229,954,945,950,975
8,-2.5,0,907,430,209,938,936,948,980
9,-2.5,0,911,440,192,946,937,938,983
10,-2.5,0,910,457,171,939,939,949,980
11,-2.5,0,903,461,162,951,943,956,988
12,-2.5,0,908,484,161,944,931,952,973
13,-2.5,0,905,499,165,943,937,964,986
14,-2.5,0,907,531,171,951,948,954,978
15,-2.5,0,917,555,173,981,934,945,985
16,-2.5,0,920,602,189,948,941,953,974
17,-2.5,0,918,625,191,943,943,959,978
18,-2.5,0,922,737,195,955,944,960,985
19,-2.5,0,917,804,211,931,934,947,978
20,-2.5,0,905,850,207,895,938,961,986
21,-2.5,0,915,896,213,837,943,947,985
22,-2.5,0,919,922,234,800,943,956,987
23,-2.5,0,922,935,250,771,941,948,983
24,-2.5,0,918,939,284,706,950,959,995
25,-2.5,0,909,939,302,660,939,961,982
26,-2.5,0,916,928,335,603,932,956,983
27,-2.5,0,921,937,372,586,933,954,988
28,-2.5,0,918,918,435,592,940,948,981
29,-2.5,0,912,916,462,549,937,951,980
30,-2.5,0,908,926,497,521,953,954,981
31,-2.5,0,912,912,553,497,943,951,986
32,-2.5,0,901,920,576,477,941,958,989
33,-2.5,0,912,932,614,452,934,953,984
34,-2.5,0,905,920,614,439,937,950,988
35,-2.5,0,910,924,634,415,941,952,981
36,-2.5,0,920,928,624,415,932,954,985
37,-2.5,0,908,924,631,393,945,959,982
38,-2.5,0,907,918,639,395,939,953,990
39,-2.5,0,910,924,658,407,941,946,987
40,-2.5,0,909,926,670,419,948,958,981
41,-2.5,0,902,926,685,404,924,959,988
42,-2.5,0,906,918,723,410,940,961,981
43,-2.5,0,913,919,740,392,924,945,989
44,-2.5,0,901,919,799,390,910,950,974
45,-2.5,0,901,917,871,363,889,952,988
46,-2.5,0,909,910,913,369,845,947,983
47,-2.5,0,905,914,916,396,826,948,980
48,-2.5,0,899,917,915,412,795,944,987
49,-2.5,0,900,913,925,426,738,951,990
50,-2.5,0,899,917,929,433,704,945,990
51,-2.5,0,907,927,935,448,626,947,988
52,-2.5,0,902,925,930,465,609,956,987
53,-2.5,0,902,919,928,472,611,950,983
54,-2.5,0,894,914,927,463,579,940,974
55,-2.5,0,913,925,940,450,563,949,980
56,-2.5,0,900,918,932,458,556,955,994
57,-2.5,0,891,899,934,449,539,937,971
58,-2.5,0,910,920,943,488,505,933,982
59,-2.5,0,898,905,930,498,473,943,981
60,-2.5,0,913,911,948,534,472,943,978
61,-2.5,0,913,917,938,531,471,946,991
62,-2.5,0,911,904,933,557,462,937,989
63,-2.5,0,906,901,929,594,456,947,987
64,-2.5,0,911,918,943,621,457,931,982
65,-2.5,0,897,918,937,595,458,925,973
66,-2.5,0,904,922,939,650,447,951,992
67,-2.5,0,907,916,932,673,434,949,983
68,-2.5,0,914,922,931,738,410,941,987
69,-2.5,0,904,911,937,783,400,926,982
70,-2.5,0,905,914,925,825,402,888,984
0,-5,0,904,370,461,963,949,949,981
1,-5,0,927,403,383,956,945,955,980
2,-5,0,906,445,344,959,939,953,984
3,-5,0,907,480,294,962,931,949,986
4,-5,0,911,507,254,951,935,956,980
5,-5,0,908,525,224,961,940,956,985
6,-5,0,901,522,196,961,930,956,988
7,-5,0,914,530,182,945,938,941,977
8,-5,0,915,532,169,959,937,955,992
9,-5,0,900,516,161,960,943,949,983
10,-5,0,903,532,157,948,933,950,981
11,-5,0,908,535,150,959,940,964,985
12,-5,0,907,573,148,946,945,959,982
13,-5,0,910,610,148,948,942,954,988
14,-5,0,905,632,150,962,938,960,990
15,-5,0,917,692,153,952,938,953,985
16,-5,0,906,757,159,954,936,951,970
17,-5,0,915,860,166,966,941,952,980
18,-5,0,904,906,178,948,950,954,991
19,-5,0,914,917,192,881,935,962,990
20,-5,0,899,917,204,779,934,955,989
21,-5,0,910,911,230,713,937,956,988
22,-5,0,913,907,237,673,936,951,987
23,-5,0,910,925,274,679,941,965,989
24,-5,0,910,913,302,633,934,956,979
