X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,847,225,953,939,924,951,965
1,0,0,858,229,961,944,939,955,976
2,0,0,909,237,951,954,936,960,980
3,0,0,902,226,941,948,936,952,971
4,0,0,909,213,924,938,935,944,966
5,0,0,906,205,917,939,923,943,966
6,0,0,917,209,895,948,933,947,961
7,0,0,930,202,867,943,930,950,960
8,0,0,915,206,812,953,937,946,965
9,0,0,909,202,781,943,920,947,962
10,0,0,917,200,735,946,937,953,964
11,0,0,904,206,691,949,933,951,966
12,0,0,906,201,602,953,938,953,974
13,0,0,913,207,580,949,925,944,975
14,0,0,907,225,519,964,940,944,974
15,0,0,905,235,457,933,922,945,975
16,0,0,898,259,396,946,933,952,973
17,0,0,897,284,342,947,934,951,969
18,0,0,911,333,306,941,947,945,960
19,0,0,911,391,273,921,919,951,976
20,0,0,906,478,254,949,939,950,963
21,0,0,894,606,234,946,935,950,970
22,0,0,907,698,213,943,932,950,957
23,0,0,910,805,205,919,928,947,971
24,0,0,912,918,197,931,942,955,970
25,0,0,909,926,189,916,912,947,967
26,0,0,906,941,188,929,935,955,975
27,0,0,910,936,199,914,942,957,975
28,0,0,925,940,193,864,937,944,963
29,0,0,899,942,190,844,933,940,955
30,0,0,907,943,191,780,925,951,963
31,0,0,889,946,192,709,917,944,977
32,0,0,901,945,211,621,931,939,956
33,0,0,911,944,213,569,929,947,965
34,0,0,906,953,212,524,934,947,971
35,0,0,904,965,225,483,951,947,961
36,0,0,902,967,239,426,945,952,968
37,0,0,896,952,252,390,932,948,974
38,0,0,907,965,246,364,939,951,973
39,0,0,906,960,261,336,945,944,965
40,0,0,897,972,267,319,931,951,964
41,0,0,906,950,280,294,922,954,966
42,0,0,904,977,332,267,924,958,969
43,0,0,915,985,389,248,933,959,982
44,0,0,903,972,446,227,928,937,963
45,0,0,900,979,545,211,938,951,973
46,0,0,896,973,644,200,933,948,965
47,0,0,905,963,776,207,952,948,975
48,0,0,909,965,896,196,921,948,962
49,0,0,903,947,946,192,921,961,982
50,0,0,907,979,958,184,923,945,975
51,0,0,908,971,962,185,931,958,977
52,0,0,910,973,966,173,850,949,974
53,0,0,913,978,972,170,812,955,974
54,0,0,904,962,974,162,770,945,965
55,0,0,902,984,966,165,701,955,973
56,0,0,907,962,968,169,621,952,981
57,0,0,914,969,976,169,556,942,971
58,0,0,912,960,966,178,498,937,974
59,0,0,902,968,973,182,449,955,970
60,0,0,909,973,971,188,418,942,969
61,0,0,897,984,979,198,388,941,962
62,0,0,896,970,977,196,356,938,969
63,0,0,888,970,977,226,350,955,969
64,0,0,904,966,980,248,319,940,976
65,0,0,903,984,980,277,300,957,968
66,0,0,896,965,974,310,283,956,965
67,0,0,891,968,987,340,274,949,978
68,0,0,896,965,974,368,253,941,962
69,0,0,901,963,988,420,233,948,979
70,0,0,891,970,971,538,222,941,960
0,-2.5,0,828,245,952,951,937,945,970
1,-2.5,0,880,234,954,944,929,951,975
2,-2.5,0,896,240,951,944,942,948,976
3,-2.5,0,912,224,933,954,925,950,970
4,-2.5,0,907,219,940,953,949,956,971
5,-2.5,0,910,218,926,951,942,951,969
6,-2.5,0,919,212,919,954,943,958,968
7,-2.5,0,908,211,914,947,938,949,976
8,-2.5,0,907,204,886,937,937,940,978
9,-2.5,0,916,218,858,971,946,957,973
10,-2.5,0,903,217,814,957,937,948,977
