X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,926,129,552,900,902,900,919
1,0,0,933,129,509,901,897,909,928
2,0,0,950,133,449,895,915,902,919
3,0,0,949,139,414,899,899,905,936
4,0,0,957,147,369,898,913,912,937
5,0,0,959,150,326,891,890,908,935
6,0,0,966,165,284,912,907,902,942
7,0,0,967,171,263,893,907,903,938
8,0,0,960,197,257,892,908,902,925
9,0,0,959,216,261,883,896,904,921
10,0,0,956,241,250,893,896,899,929
11,0,0,959,271,249,878,897,890,924
12,0,0,961,312,239,900,887,901,928
13,0,0,963,359,231,882,904,906,938
14,0,0,955,366,227,894,909,907,924
15,0,0,968,417,214,867,893,900,933
16,0,0,961,473,212,888,913,911,925
17,0,0,968,524,200,889,900,911,935
18,0,0,952,618,195,895,903,894,916
19,0,0,952,689,178,920,922,907,931
20,0,0,964,764,170,871,895,897,925
21,0,0,971,810,170,839,889,894,914
22,0,0,961,849,182,818,916,896,923
23,0,0,964,873,185,779,912,920,935
24,0,0,961,898,177,717,920,908,926
25,0,0,959,941,180,698,915,914,926
26,0,0,962,927,185,646,907,899,922
27,0,0,962,959,191,578,894,901,925
28,0,0,950,929,201,536,915,901,934
29,0,0,956,933,206,475,892,895,929
30,0,0,977,932,215,424,907,893,938
31,0,0,974,947,231,357,892,894,931
32,0,0,966,922,232,322,891,902,932
33,0,0,972,921,252,293,886,902,920
34,0,0,967,928,278,273,905,904,921
35,0,0,971,950,301,240,893,903,929
36,0,0,962,926,335,235,902,913,928
37,0,0,972,948,387,220,903,900,932
38,0,0,954,912,420,202,902,902,939
39,0,0,959,933,447,177,898,904,922
40,0,0,961,913,484,166,895,896,930
41,0,0,951,912,529,150,881,905,936
42,0,0,970,907,556,147,894,908,926
43,0,0,967,957,610,134,897,918,936
44,0,0,966,922,655,131,893,910,926
45,0,0,966,939,747,131,898,901,924
46,0,0,953,916,768,130,811,892,919
47,0,0,955,922,840,119,726,899,932
48,0,0,954,936,859,127,690,907,939
49,0,0,969,934,871,124,629,909,933
50,0,0,965,928,886,125,570,901,934
51,0,0,976,960,885,129,526,900,935
52,0,0,970,937,891,137,478,905,937
53,0,0,958,905,879,135,409,911,931
54,0,0,954,922,890,144,356,902,936
55,0,0,957,925,895,154,312,901,935
56,0,0,965,928,883,163,286,895,927
57,0,0,954,933,876,185,261,906,924
58,0,0,961,922,884,192,240,917,946
59,0,0,968,914,883,221,215,895,930
60,0,0,960,933,886,261,199,915,920
61,0,0,956,936,893,298,181,907,933
62,0,0,958,926,873,327,162,901,926
63,0,0,963,911,887,345,158,899,936
64,0,0,953,928,888,394,153,898,942
65,0,0,968,940,889,438,144,899,928
66,0,0,956,921,886,481,135,895,936
67,0,0,961,944,877,510,124,889,927
68,0,0,953,928,893,555,119,908,938
69,0,0,955,939,885,612,108,883,930
70,0,0,957,922,871,692,104,783,927
0,-2.5,0,946,121,536,880,902,906,931
1,-2.5,0,953,123,504,871,903,915,938
2,-2.5,0,948,126,438,892,918,907,929
3,-2.5,0,960,133,397,902,917,901,934
4,-2.5,0,960,135,369,879,921,900,929
5,-2.5,0,958,139,346,904,921,904,926
6,-2.5,0,962,151,315,888,901,911,910
7,-2.5,0,951,166,303,900,906,903,939
8,-2.5,0,964,179,294,884,907,907,929
9,-2.5,0,966,199,283,882,906,899,924
10,-2.5,0,961,244,268,891,894,906,929
11,-2.5,0,975,255,254,884,890,893,920
12,-2.5,0,974,293,227,889,886,889,947
13,-2.5,0,957,350,218,892,895,901,938
14,-2.5,0,975,378,228,899,904,893,938
15,-2.5,0,970,411,220,878,923,906,917
16,-2.5,0,953,498,204,890,891,895,920
17,-2.5,0,966,558,207,904,903,902,925
18,-2.5,0,964,610,191,874,895,901,922
19,-2.5,0,974,705,182,891,906,899,915
20,-2.5,0,960,746,167,886,914,902,916
21,-2.5,0,964,817,165,842,922,902,927
22,-2.5,0,971,843,167,804,903,888,917
23,-2.5,0,959,877,172,766,910,892,925
24,-2.5,0,940,883,163,690,895,905,933
25,-2.5,0,968,910,170,640,908,902,931
26,-2.5,0,941,907,171,586,913,914,940
27,-2.5,0,960,925,181,553,905,911,930
28,-2.5,0,970,935,190,495,899,909,920
29,-2.5,0,971,907,195,454,889,900,929
30,-2.5,0,963,921,199,409,904,898,930
31,-2.5,0,967,941,209,370,935,903,912
32,-2.5,0,962,933,212,323,915,906,927
33,-2.5,0,958,932,227,289,920,906,933
34,-2.5,0,959,926,248,275,898,922,936
