X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,931,238,621,917,869,896,876
1,0,0,917,259,570,908,861,881,878
2,0,0,928,273,473,899,873,895,881
3,0,0,938,289,436,899,870,879,863
4,0,0,943,321,414,922,898,884,871
5,0,0,945,335,382,887,866,894,866
6,0,0,934,362,323,916,876,887,872
7,0,0,935,388,280,898,883,881,887
8,0,0,945,427,264,884,867,881,881
9,0,0,964,453,275,909,861,877,884
10,0,0,945,487,265,904,881,886,884
11,0,0,970,537,266,890,877,883,875
12,0,0,953,594,250,901,877,872,882
13,0,0,946,609,238,898,882,896,877
14,0,0,958,651,229,880,881,876,883
15,0,0,958,671,233,880,868,882,879
16,0,0,954,719,219,887,872,884,885
17,0,0,946,748,211,895,875,883,892
18,0,0,954,756,205,903,870,888,886
19,0,0,944,778,205,894,875,896,878
20,0,0,949,788,208,882,870,893,883
21,0,0,951,830,206,906,889,881,881
22,0,0,965,821,211,898,908,899,887
23,0,0,948,844,217,872,892,885,890
24,0,0,961,855,221,788,890,876,876
25,0,0,958,877,233,724,887,885,873
26,0,0,961,875,252,643,876,877,875
27,0,0,944,876,261,600,881,884,884
28,0,0,945,911,270,586,882,868,877
29,0,0,958,927,279,555,902,886,875
30,0,0,939,920,288,479,883,887,874
31,0,0,941,941,308,432,889,890,883
32,0,0,934,924,333,362,882,886,881
33,0,0,923,945,356,350,897,889,886
34,0,0,932,951,401,330,870,897,881
35,0,0,928,968,441,297,884,891,887
36,0,0,942,935,488,274,873,885,867
37,0,0,929,956,525,251,897,891,881
38,0,0,936,953,554,244,879,892,897
39,0,0,922,944,593,225,890,902,881
40,0,0,930,971,625,220,901,896,889
41,0,0,920,948,650,202,888,885,887
42,0,0,921,959,686,192,877,885,879
43,0,0,946,944,710,181,876,898,905
44,0,0,936,968,737,164,872,896,882
45,0,0,936,939,756,159,868,894,882
46,0,0,934,945,794,158,873,913,884
47,0,0,930,971,806,161,854,933,885
48,0,0,929,943,824,171,802,930,887
49,0,0,958,974,841,186,706,931,879
50,0,0,925,940,829,187,611,934,890
51,0,0,952,950,849,191,512,934,878
52,0,0,924,931,871,191,439,935,886
53,0,0,924,948,895,198,394,929,877
54,0,0,935,947,896,218,355,931,885
55,0,0,945,946,917,232,330,927,888
56,0,0,937,945,918,243,304,924,892
57,0,0,923,939,899,272,267,925,878
58,0,0,923,937,901,302,248,933,889
59,0,0,935,934,907,337,233,925,894
60,0,0,934,920,925,372,211,926,891
61,0,0,922,934,911,421,203,906,881
62,0,0,937,956,919,458,186,906,891
63,0,0,934,941,919,481,165,900,889
64,0,0,939,946,918,512,153,895,893
65,0,0,935,953,919,547,138,893,899
66,0,0,937,963,918,603,127,891,892
67,0,0,936,945,929,638,111,892,896
68,0,0,939,938,928,670,106,907,908
69,0,0,940,952,920,732,105,900,894
70,0,0,925,931,934,759,97,896,901
0,-2.5,0,918,286,602,918,908,884,890
1,-2.5,0,924,294,565,912,897,882,881
2,-2.5,0,929,310,488,908,903,883,878
3,-2.5,0,936,346,417,916,886,886,891
4,-2.5,0,939,363,356,915,904,888,893
5,-2.5,0,952,375,310,903,893,893,886
6,-2.5,0,955,395,309,907,914,879,886
7,-2.5,0,939,417,298,886,886,868,894
8,-2.5,0,949,424,277,882,892,882,886
9,-2.5,0,963,460,268,910,904,891,894
10,-2.5,0,946,497,262,884,884,880,900
11,-2.5,0,951,545,261,889,895,875,900
12,-2.5,0,947,608,247,912,919,894,895
13,-2.5,0,949,647,238,900,901,891,886
14,-2.5,0,954,719,232,908,906,885,896
15,-2.5,0,946,765,227,898,892,888,893
16,-2.5,0,958,761,223,888,891,887,884
17,-2.5,0,951,794,220,895,889,870,889
18,-2.5,0,939,797,217,888,889,880,894
19,-2.5,0,957,846,213,880,903,879,896
20,-2.5,0,956,844,206,908,904,881,888
21,-2.5,0,966,848,213,904,912,891,891
22,-2.5,0,956,861,218,846,908,889,880
23,-2.5,0,959,849,220,818,908,884,874
24,-2.5,0,964,865,215,758,909,886,874
25,-2.5,0,958,868,224,708,897,880,870
26,-2.5,0,948,870,225,662,909,885,880
27,-2.5,0,957,908,252,616,899,878,876
28,-2.5,0,941,918,265,543,913,899,892
29,-2.5,0,940,934,289,500,905,896,876
30,-2.5,0,941,928,293,452,904,893,881
31,-2.5,0,941,952,320,415,903,889,888
32,-2.5,0,944,938,340,390,910,885,885
33,-2.5,0,927,948,356,340,905,886,883
34,-2.5,0,935,958,395,316,883,894,887
35,-2.5,0,955,944,424,284,899,889,870
36,-2.5,0,934,950,461,260,911,886,873
37,-2.5,0,920,955,505,239,897,882,872
38,-2.5,0,943,965,580,208,913,883,874
39,-2.5,0,936,952,643,199,901,888,879
40,-2.5,0,928,942,688,196,892,882,885
41,-2.5,0,925,955,726,187,891,882,884
42,-2.5,0,928,974,753,175,911,897,900
43,-2.5,0,938,958,772,163,893,892,891
44,-2.5,0,934,972,800,155,894,887,883
