X,Y,Z,strip1,strip2,strip3,strip4,strip5,strip6,strip7
0,0,0,930,163,262,927,940,955,971
1,0,0,912,176,220,930,933,958,974
2,0,0,924,186,186,916,941,961,981
3,0,0,917,196,152,924,926,963,984
4,0,0,911,211,131,910,939,952,973
5,0,0,921,245,119,940,945,960,988
6,0,0,921,272,115,905,935,958,981
7,0,0,919,301,113,914,938,957,982
8,0,0,916,323,109,930,952,962,978
9,0,0,913,351,111,912,945,960,977
10,0,0,908,407,107,918,934,957,995
11,0,0,901,433,112,926,944,964,987
12,0,0,909,443,114,922,932,965,982
13,0,0,919,524,118,931,946,955,976
14,0,0,913,600,120,933,945,953,989
15,0,0,904,619,126,899,942,955,989
16,0,0,908,703,134,852,937,962,982
17,0,0,912,739,143,766,935,954,984
18,0,0,910,792,156,703,950,969,987
19,0,0,913,810,163,670,939,950,970
20,0,0,902,841,172,623,939,963,967
21,0,0,907,878,188,578,957,957,973
22,0,0,910,872,205,544,941,958,996
23,0,0,905,885,231,494,939,954,985
24,0,0,908,895,240,451,944,955,976
25,0,0,912,896,257,432,932,960,975
26,0,0,909,905,271,417,950,966,993
27,0,0,925,934,283,358,938,952,986
28,0,0,907,915,292,298,940,965,990
29,0,0,899,905,322,271,941,966,991
30,0,0,916,914,331,249,932,957,987
31,0,0,909,910,351,236,952,965,986
32,0,0,911,931,386,227,944,971,989
33,0,0,906,907,420,214,942,959,971
34,0,0,909,909,444,206,929,958,986
35,0,0,893,899,472,203,933,957,978
36,0,0,901,924,489,209,922,953,972
37,0,0,913,911,547,197,923,951,974
38,0,0,908,907,574,189,926,967,994
39,0,0,899,895,586,178,923,954,987
40,0,0,891,905,622,186,933,964,988
41,0,0,905,912,675,176,905,962,983
42,0,0,894,900,722,187,764,965,994
43,0,0,898,918,756,184,703,968,992
44,0,0,902,909,782,193,653,959,988
45,0,0,906,905,829,204,594,952,986
46,0,0,895,909,859,213,536,950,981
47,0,0,901,894,859,221,520,960,983
48,0,0,910,915,862,215,483,963,981
49,0,0,902,909,879,222,473,955,983
50,0,0,896,917,918,229,452,953,977
51,0,0,897,909,938,248,402,950,976
52,0,0,912,910,930,258,342,944,987
53,0,0,902,910,930,262,318,945,987
54,0,0,901,921,938,283,305,954,985
55,0,0,900,926,933,286,287,949,991
56,0,0,903,908,936,302,262,949,982
57,0,0,895,921,935,319,244,942,974
58,0,0,904,908,948,341,249,951,998
59,0,0,893,910,938,359,237,940,981
60,0,0,893,901,940,370,220,950,989
61,0,0,887,897,931,419,206,948,988
62,0,0,894,910,940,451,205,935,985
63,0,0,897,906,940,497,197,935,986
64,0,0,888,898,944,523,185,942,988
65,0,0,889,907,942,551,181,900,984
66,0,0,893,905,941,602,178,827,980
67,0,0,886,900,949,696,182,741,988
68,0,0,895,903,937,728,183,676,982
69,0,0,901,915,951,769,183,640,985
70,0,0,892,898,930,813,192,596,990
0,-2.5,0,900,197,203,943,936,960,984
1,-2.5,0,889,224,178,939,946,948,984
2,-2.5,0,900,234,153,943,926,958,968
3,-2.5,0,903,245,142,947,913,950,984
4,-2.5,0,905,236,131,946,927,965,987
5,-2.5,0,909,248,121,928,929,953,985
6,-2.5,0,902,261,113,936,934,955,994
7,-2.5,0,893,287,110,942,928,951,982
8,-2.5,0,901,328,107,935,928,961,977
9,-2.5,0,898,378,107,937,933,956,987
10,-2.5,0,902,409,112,926,941,964,990
11,-2.5,0,904,453,115,920,938,962,987
12,-2.5,0,895,493,124,910,931,941,977
13,-2.5,0,907,527,123,903,936,950,988
14,-2.5,0,910,586,125,902,925,948,983
15,-2.5,0,911,637,130,830,944,954,979
16,-2.5,0,898,663,129,704,940,956,985
17,-2.5,0,901,718,139,675,944,946,970
18,-2.5,0,906,765,151,625,932,947,989
19,-2.5,0,901,769,163,583,940,961,991
20,-2.5,0,905,802,176,546,921,948,977
21,-2.5,0,906,848,193,503,928,949,977
22,-2.5,0,905,874,204,462,934,952,980
23,-2.5,0,906,898,237,425,942,953,983
24,-2.5,0,906,927,251,396,932,951,975
25,-2.5,0,901,925,264,378,919,965,994
26,-2.5,0,907,918,296,336,931,953,994
27,-2.5,0,895,916,319,328,916,958,985
28,-2.5,0,896,915,330,306,923,960,996
29,-2.5,0,898,915,319,301,927,959,989
30,-2.5,0,900,914,322,287,942,959,989
31,-2.5,0,898,935,331,261,923,948,982
32,-2.5,0,904,922,379,246,942,948,982
33,-2.5,0,897,920,426,231,929,943,976
34,-2.5,0,891,919,457,231,940,954,987
35,-2.5,0,899,920,493,239,922,944,977
36,-2.5,0,891,935,499,235,924,941,974
37,-2.5,0,894,917,546,225,923,948,978
38,-2.5,0,909,914,568,223,915,954,987
39,-2.5,0,900,908,593,216,911,947,979
40,-2.5,0,902,914,635,207,845,954,976
41,-2.5,0,896,904,669,203,712,954,980
42,-2.5,0,897,926,716,214,661,956,989
