sep=,
timestamp, deadSpace, offset, spikeWidth, ratio, X, Y, Z, area, sensor1, sensor2, sensor3, sensor4, sensor5, sensor6, sensor7
2017-07-27T17:26:38+02:00,100,100,35,100,0,0,-68.199,1.25,937, 189, 315, 915, 938, 909, 925
2017-07-27T17:26:40+02:00,100,100,35,100,0,1,-68.199,1.25,950, 205, 289, 918, 937, 918, 927
2017-07-27T17:26:41+02:00,100,100,35,100,0,2,-68.199,1.25,946, 221, 272, 919, 948, 929, 937
2017-07-27T17:26:43+02:00,100,100,35,100,0,3,-68.204,1.25,955, 236, 257, 904, 942, 912, 932
2017-07-27T17:26:44+02:00,100,100,35,100,0,4,-68.199,1.25,953, 236, 239, 916, 956, 913, 932
2017-07-27T17:26:46+02:00,100,100,35,100,0,5,-68.199,1.25,942, 235, 228, 916, 921, 908, 933
2017-07-27T17:26:47+02:00,100,100,35,100,0,6,-68.199,1.25,947, 247, 228, 923, 949, 920, 935
2017-07-27T17:26:49+02:00,100,100,35,100,0,7,-68.199,1.25,937, 263, 233, 902, 923, 902, 925
2017-07-27T17:26:50+02:00,100,100,35,100,0,8,-68.204,1.25,964, 277, 218, 898, 947, 916, 924
2017-07-27T17:26:52+02:00,100,100,35,100,0,9,-68.199,1.25,944, 311, 210, 914, 930, 911, 919
2017-07-27T17:26:53+02:00,100,100,35,100,0,10,-68.199,1.25,958, 344, 209, 902, 950, 916, 925
2017-07-27T17:26:55+02:00,100,100,35,100,0,11,-68.199,1.25,956, 365, 199, 909, 929, 912, 918
2017-07-27T17:26:56+02:00,100,100,35,100,0,12,-68.199,1.25,964, 380, 197, 905, 923, 909, 918
2017-07-27T17:26:58+02:00,100,100,35,100,0,13,-68.204,1.25,953, 442, 201, 906, 952, 921, 931
2017-07-27T17:26:59+02:00,100,100,35,100,0,14,-68.199,1.25,944, 507, 201, 878, 937, 915, 942
2017-07-27T17:27:01+02:00,100,100,35,100,0,15,-68.199,1.25,962, 537, 194, 849, 929, 913, 939
2017-07-27T17:27:02+02:00,100,100,35,100,0,16,-68.199,1.25,969, 633, 204, 774, 925, 900, 920
2017-07-27T17:27:04+02:00,100,100,35,100,0,17,-68.199,1.25,953, 719, 197, 708, 938, 909, 933
2017-07-27T17:27:05+02:00,100,100,35,100,0,18,-68.204,1.25,961, 830, 209, 610, 925, 905, 925
